Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.06    0.00   38848/159962      __lesf2 [45]
                0.06    0.00   40923/159962      __gtsf2 [37]
                0.12    0.00   80161/159962      __ltsf2 [38]
[41]     0.5    0.23    0.00  159962         __fpcmp_parts_f [41]
-----------------------------------------------
                0.05    0.12     576/576         ss_orbit_init [40]
[42]     0.4    0.05    0.12     576         cosf [42]
                0.00    0.05     288/17954       __kernel_cosf [18]
                0.00    0.04     288/22046       __kernel_sinf [19]
                0.01    0.02     504/18386       __ieee754_rem_pio2f [26]
-----------------------------------------------
                0.00    0.01      40/616         ss_planet_render [49]
                0.02    0.14     576/616         ss_orbit_render [25]
[43]     0.4    0.02    0.15     616         matrice4d_product_v3d [43]
                0.04    0.04    7392/1695137     __mulsf3 [8]
                0.02    0.05    9856/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       9/42014       __kernel_cosf [18]
                0.00    0.00      18/42014       ss_planet_draw [5]
                0.00    0.00      18/42014       ss_orbit_line_clip [56]
                0.00    0.00      30/42014       ss_planet_render [49]
                0.00    0.00     107/42014       __kernel_sinf [19]
                0.00    0.00     720/42014       __ieee754_rem_pio2f [26]
                0.01    0.00    2264/42014       ss_orbit_render [25]
                0.13    0.02   38848/42014       ss_planet_getBall3DIntensity [7]
[44]     0.4    0.14    0.03   42014         __fixsfsi [44]
                0.03    0.00   42014/7371127     __unpack_f [15]
-----------------------------------------------
                0.04    0.11   39564/39564       ss_planet_getBall3DIntensity [7]
[45]     0.3    0.04    0.11   39564         __lesf2 [45]
                0.06    0.00   38848/159962      __fpcmp_parts_f [41]
                0.05    0.00   79128/7371127     __unpack_f [15]
-----------------------------------------------
                0.10    0.00   39564/39564       ss_planet_getBall3DIntensity [7]
[46]     0.2    0.10    0.00   39564         vecteur4d_init [46]
-----------------------------------------------
                0.02    0.00   38848/118188      acosf [10]
                0.05    0.00   79340/118188      sqrtf [23]
[47]     0.2    0.07    0.00  118188         isnanf [47]
-----------------------------------------------
                0.01    0.00    5760/45324       ss_orbit_draw [65]
                0.06    0.00   39564/45324       ss_planet_drawBall3D [6]
[48]     0.1    0.06    0.00   45324         ecran2d_setPixel [48]
-----------------------------------------------
                0.02    0.04      10/10          ss_solar_system_iterate [4]
[49]     0.1    0.02    0.04      10         ss_planet_render [49]
                0.00    0.01      10/587         matrice4d_product_m4d [34]
                0.00    0.01      40/616         matrice4d_product_v3d [43]
                0.01    0.00      10/30          __nesf2 [59]
                0.00    0.00      30/111         vecteur3d_normalize [58]
                0.00    0.00      40/616         vecteur4d_getVecteur3d [54]
                0.00    0.00      10/20          vecteur3d_distance [82]
                0.00    0.00      60/1695137     __mulsf3 [8]
                0.00    0.00      60/540366      __subsf3 [16]
                0.00    0.00      20/20          vecteur3d_add [90]
                0.00    0.00      10/10          vecteur3d_mul [93]
                0.00    0.00      20/161872      __floatsisf [21]
                0.00    0.00      19/40923       __gtsf2 [37]
                0.00    0.00      10/79340       sqrtf [23]
                0.00    0.00      10/110523      __divsf3 [22]
                0.00    0.00      20/1157417     __addsf3 [13]
                0.00    0.00      30/42014       __fixsfsi [44]
                0.00    0.00      60/1298        vecteur3d_init [79]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.1    0.05    0.00                 __gesf2 [50]
-----------------------------------------------
                                                 <spontaneous>
[51]     0.1    0.05    0.00                 vecteur4d_init_v3d [51]
-----------------------------------------------
                0.05    0.00       1/1           main [2]
[52]     0.1    0.05    0.00       1         ecran2d_clear [52]
-----------------------------------------------
                0.00    0.04       1/1           ss_solar_system_iterate [4]
[53]     0.1    0.00    0.04       1         ss_solar_system_calculateSpeedVariations [53]
                0.01    0.01      81/111         vecteur3d_normalize [58]
                0.00    0.00      81/81          vecteur3d_length [70]
                0.00    0.00     405/1695137     __mulsf3 [8]
                0.00    0.00      72/72          __muldf3 [74]
                0.00    0.00      72/72          vecteur3d_sub [77]
                0.00    0.00      81/797         __divdf3 [61]
                0.00    0.00      81/79340       sqrtf [23]
                0.00    0.00     153/869         __extendsfdf2 [68]
                0.00    0.00     144/1157417     __addsf3 [13]
                0.00    0.00      81/797         __truncdfsf2 [66]
                0.00    0.00       9/10          vecteur3d_negate [105]
-----------------------------------------------
                0.00    0.00      40/616         ss_planet_render [49]
                0.00    0.03     576/616         ss_orbit_render [25]
[54]     0.1    0.00    0.03     616         vecteur4d_getVecteur3d [54]
                0.02    0.01    1848/110523      __divsf3 [22]
                0.00    0.00     616/80162       __ltsf2 [38]
-----------------------------------------------
                0.03    0.00       1/1           exit [27]
[55]     0.1    0.03    0.00       1         _exit [55]
-----------------------------------------------
                0.00    0.03     278/278         ss_orbit_render [25]
[56]     0.1    0.00    0.03     278         ss_orbit_line_clip [56]
                0.00    0.01    1148/161872      __floatsisf [21]
                0.01    0.00    1148/40923       __gtsf2 [37]
                0.00    0.00     923/80162       __ltsf2 [38]
                0.00    0.00      18/42014       __fixsfsi [44]
-----------------------------------------------
                0.00    0.00     720/39568       __ieee754_rem_pio2f [26]
                0.03    0.00   38848/39568       acosf [10]
[57]     0.1    0.03    0.00   39568         fabsf [57]
-----------------------------------------------
                0.00    0.00      30/111         ss_planet_render [49]
                0.01    0.01      81/111         ss_solar_system_calculateSpeedVariations [53]
[58]     0.1    0.01    0.01     111         vecteur3d_normalize [58]
                0.00    0.00     333/110523      __divsf3 [22]
                0.00    0.00     333/1695137     __mulsf3 [8]
                0.00    0.00     111/79340       sqrtf [23]
                0.00    0.00     222/1157417     __addsf3 [13]
-----------------------------------------------
                0.01    0.00      10/30          ss_planet_draw [5]
                0.01    0.00      10/30          ss_planet_clear [67]
                0.01    0.00      10/30          ss_planet_render [49]
[59]     0.1    0.02    0.00      30         __nesf2 [59]
                0.00    0.00      30/159962      __fpcmp_parts_f [41]
                0.00    0.00      60/7371127     __unpack_f [15]
-----------------------------------------------
                                                 <spontaneous>
[60]     0.0    0.02    0.00                 camera3d_setOrientation [60]
-----------------------------------------------
                0.00    0.00      81/797         ss_solar_system_calculateSpeedVariations [53]
                0.01    0.00     716/797         sqrtf [23]
[61]     0.0    0.01    0.01     797         __divdf3 [61]
                0.00    0.00     797/1738        __pack_d [64]
                0.00    0.00    1594/2535        __unpack_d [78]
-----------------------------------------------
                                                 <spontaneous>
[62]     0.0    0.01    0.00                 scalbnf [62]
-----------------------------------------------
                0.01    0.00     716/716         sqrtf [23]
[63]     0.0    0.01    0.00     716         matherr [63]
-----------------------------------------------
                0.00    0.00      72/1738        __muldf3 [74]
                0.00    0.00     797/1738        __divdf3 [61]
                0.00    0.00     869/1738        __make_dp [71]
[64]     0.0    0.01    0.00    1738         __pack_d [64]
-----------------------------------------------
                0.00    0.01       9/9           ss_solar_system_iterate [4]
[65]     0.0    0.00    0.01       9         ss_orbit_draw [65]
                0.01    0.00    5760/45324       ecran2d_setPixel [48]
-----------------------------------------------
                0.00    0.00      81/797         ss_solar_system_calculateSpeedVariations [53]
                0.00    0.00     716/797         sqrtf [23]
[66]     0.0    0.00    0.00     797         __truncdfsf2 [66]
                0.00    0.00     797/797         __make_fp [75]
                0.00    0.00     797/2535        __unpack_d [78]
-----------------------------------------------
                0.00    0.01      10/10          ss_solar_system_iterate [4]
[67]     0.0    0.00    0.01      10         ss_planet_clear [67]
                0.01    0.00      10/30          __nesf2 [59]
-----------------------------------------------
                0.00    0.00     153/869         ss_solar_system_calculateSpeedVariations [53]
                0.00    0.00     716/869         sqrtf [23]
[68]     0.0    0.00    0.01     869         __extendsfdf2 [68]
                0.00    0.00     869/869         __make_dp [71]
                0.00    0.00     869/7371127     __unpack_f [15]
-----------------------------------------------
                                                 <spontaneous>
[69]     0.0    0.01    0.00                 __kernel_rem_pio2f [69]
-----------------------------------------------
                0.00    0.00      81/81          ss_solar_system_calculateSpeedVariations [53]
[70]     0.0    0.00    0.00      81         vecteur3d_length [70]
                0.00    0.00     243/1695137     __mulsf3 [8]
                0.00    0.00     162/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00     869/869         __extendsfdf2 [68]
[71]     0.0    0.00    0.00     869         __make_dp [71]
                0.00    0.00     869/1738        __pack_d [64]
-----------------------------------------------
                                                 <spontaneous>
[72]     0.0    0.00    0.00                 matrice4d_init [72]
-----------------------------------------------
                                                 <spontaneous>
[73]     0.0    0.00    0.00                 nan [73]
-----------------------------------------------
                0.00    0.00      72/72          ss_solar_system_calculateSpeedVariations [53]
[74]     0.0    0.00    0.00      72         __muldf3 [74]
                0.00    0.00     288/1173253     __muldi3 [17]
                0.00    0.00      72/1738        __pack_d [64]
                0.00    0.00     144/2535        __unpack_d [78]
-----------------------------------------------
                0.00    0.00     797/797         __truncdfsf2 [66]
[75]     0.0    0.00    0.00     797         __make_fp [75]
                0.00    0.00     797/3666095     __pack_f [12]
-----------------------------------------------
                                                 <spontaneous>
[76]     0.0    0.00    0.00                 __mcount_record [76]
                0.00    0.00       1/2           alt_alarm_start [120]
                0.00    0.00       1/1           memset [136]
-----------------------------------------------
                0.00    0.00      72/72          ss_solar_system_calculateSpeedVariations [53]
[77]     0.0    0.00    0.00      72         vecteur3d_sub [77]
                0.00    0.00     216/540366      __subsf3 [16]
-----------------------------------------------
                0.00    0.00     144/2535        __muldf3 [74]
                0.00    0.00     797/2535        __truncdfsf2 [66]
                0.00    0.00    1594/2535        __divdf3 [61]
[78]     0.0    0.00    0.00    2535         __unpack_d [78]
-----------------------------------------------
                0.00    0.00       6/1298        camera3d_init [81]
                0.00    0.00      10/1298        ss_solar_system_init [39]
                0.00    0.00      60/1298        ss_planet_render [49]
                0.00    0.00      70/1298        ss_planet_init [92]
                0.00    0.00     576/1298        ss_orbit_render [25]
                0.00    0.00     576/1298        ss_orbit_init [40]
[79]     0.0    0.00    0.00    1298         vecteur3d_init [79]
-----------------------------------------------
                0.00    0.00       6/582         altera_avalon_jtag_uart_write [83]
                0.00    0.00     576/582         ss_orbit_render [25]
[80]     0.0    0.00    0.00     582         memcpy [80]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[81]     0.0    0.00    0.00       1         camera3d_init [81]
                0.00    0.00       1/587         matrice4d_product_m4d [34]
                0.00    0.00       1/10          vecteur3d_crossProduct [88]
                0.00    0.00       1/1           matrice4d_setProjectionMatrix [98]
                0.00    0.00       6/1298        vecteur3d_init [79]
                0.00    0.00       1/10          vecteur3d_negate [105]
                0.00    0.00       1/10          matrice4d_setRotationMatrixXYZ [103]
                0.00    0.00       1/1           matrice4d_setTranslationMatrix [135]
-----------------------------------------------
                0.00    0.00      10/20          ss_solar_system_iterate [4]
                0.00    0.00      10/20          ss_planet_render [49]
[82]     0.0    0.00    0.00      20         vecteur3d_distance [82]
                0.00    0.00      60/1695137     __mulsf3 [8]
                0.00    0.00      60/540366      __subsf3 [16]
                0.00    0.00      40/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       6/6           write [84]
[83]     0.0    0.00    0.00       6         altera_avalon_jtag_uart_write [83]
                0.00    0.00       6/582         memcpy [80]
-----------------------------------------------
                0.00    0.00       6/6           _write_r [85]
[84]     0.0    0.00    0.00       6         write [84]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write [83]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write_fd [110]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [86]
[85]     0.0    0.00    0.00       6         _write_r [85]
                0.00    0.00       6/6           write [84]
-----------------------------------------------
                0.00    0.00       3/3           _puts_r [87]
[86]     0.0    0.00    0.00       3         __sfvwrite_r [86]
                0.00    0.00       6/6           _write_r [85]
                0.00    0.00       6/6           __swrite [204]
                0.00    0.00       1/1           __swsetup_r [212]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[87]     0.0    0.00    0.00       3         _puts_r [87]
                0.00    0.00       3/3           __sfvwrite_r [86]
                0.00    0.00       3/6           strlen [111]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [81]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[88]     0.0    0.00    0.00      10         vecteur3d_crossProduct [88]
                0.00    0.00      60/1695137     __mulsf3 [8]
                0.00    0.00      30/540366      __subsf3 [16]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [23]
[89]     0.0    0.00    0.00     716         __errno [89]
-----------------------------------------------
                0.00    0.00      20/20          ss_planet_render [49]
[90]     0.0    0.00    0.00      20         vecteur3d_add [90]
                0.00    0.00      60/1157417     __addsf3 [13]
-----------------------------------------------
                                                 <spontaneous>
[91]     0.0    0.00    0.00                 printf [91]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_init [39]
[92]     0.0    0.00    0.00      10         ss_planet_init [92]
                0.00    0.00      10/110523      __divsf3 [22]
                0.00    0.00      10/1695137     __mulsf3 [8]
                0.00    0.00      70/1298        vecteur3d_init [79]
-----------------------------------------------
                0.00    0.00      10/10          ss_planet_render [49]
[93]     0.0    0.00    0.00      10         vecteur3d_mul [93]
                0.00    0.00      30/1695137     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[94]     0.0    0.00    0.00       9         ss_planet_updatePos [94]
                0.00    0.00      18/1695137     __mulsf3 [8]
                0.00    0.00      18/1157417     __addsf3 [13]
-----------------------------------------------
                                                 <spontaneous>
[95]     0.0    0.00    0.00                 nios2_pcsample [95]
-----------------------------------------------
                                                 <spontaneous>
[96]     0.0    0.00    0.00                 vecteur3d_angle [96]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[97]     0.0    0.00    0.00       9         ss_planet_updateSpeed [97]
                0.00    0.00      18/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [81]
[98]     0.0    0.00    0.00       1         matrice4d_setProjectionMatrix [98]
                0.00    0.00       2/110523      __divsf3 [22]
                0.00    0.00       2/540366      __subsf3 [16]
                0.00    0.00       2/1157417     __addsf3 [13]
                0.00    0.00       1/1695137     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00  154235/154235      alt_exception [141]
[99]     0.0    0.00    0.00  154235         alt_irq_handler [99]
                0.00    0.00  154230/154230      alt_avalon_timer_sc_irq [100]
                0.00    0.00       6/6           altera_avalon_jtag_uart_irq [109]
-----------------------------------------------
                0.00    0.00  154230/154230      alt_irq_handler [99]
[100]    0.0    0.00    0.00  154230         alt_avalon_timer_sc_irq [100]
                0.00    0.00  154230/154230      alt_tick [101]
-----------------------------------------------
                0.00    0.00  154230/154230      alt_avalon_timer_sc_irq [100]
[101]    0.0    0.00    0.00  154230         alt_tick [101]
                0.00    0.00     154/154         altera_avalon_jtag_uart_timeout [102]
-----------------------------------------------
                0.00    0.00     154/154         alt_tick [101]
[102]    0.0    0.00    0.00     154         altera_avalon_jtag_uart_timeout [102]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [81]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[103]    0.0    0.00    0.00      10         matrice4d_setRotationMatrixXYZ [103]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[104]    0.0    0.00    0.00      10         ss_planet_swapDisplayBuffer [104]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [81]
                0.00    0.00       9/10          ss_solar_system_calculateSpeedVariations [53]
[105]    0.0    0.00    0.00      10         vecteur3d_negate [105]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[106]    0.0    0.00    0.00       9         ss_orbit_clear [106]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[107]    0.0    0.00    0.00       9         ss_orbit_swapDisplayBuffer [107]
-----------------------------------------------
                0.00    0.00       1/6           alt_main [1]
                0.00    0.00       2/6           alt_io_redirect [129]
                0.00    0.00       3/6           close [30]
[108]    0.0    0.00    0.00       6         alt_release_fd [108]
-----------------------------------------------
                0.00    0.00       6/6           alt_irq_handler [99]
[109]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_irq [109]
-----------------------------------------------
                0.00    0.00       6/6           write [84]
[110]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write_fd [110]
-----------------------------------------------
                0.00    0.00       3/6           _puts_r [87]
                0.00    0.00       3/6           alt_find_dev [112]
[111]    0.0    0.00    0.00       6         strlen [111]
-----------------------------------------------
                0.00    0.00       3/3           open [117]
[112]    0.0    0.00    0.00       3         alt_find_dev [112]
                0.00    0.00       3/3           memcmp [116]
                0.00    0.00       3/6           strlen [111]
-----------------------------------------------
                0.00    0.00       3/3           open [117]
[113]    0.0    0.00    0.00       3         alt_get_fd [113]
-----------------------------------------------
                0.00    0.00       3/3           close [30]
[114]    0.0    0.00    0.00       3         altera_avalon_jtag_uart_close_fd [114]
-----------------------------------------------
                0.00    0.00       3/3           _fwalk [33]
[115]    0.0    0.00    0.00       3         fclose [115]
-----------------------------------------------
                0.00    0.00       3/3           alt_find_dev [112]
[116]    0.0    0.00    0.00       3         memcmp [116]
-----------------------------------------------
                0.00    0.00       3/3           alt_io_redirect [129]
[117]    0.0    0.00    0.00       3         open [117]
                0.00    0.00       3/3           alt_find_dev [112]
                0.00    0.00       3/3           alt_get_fd [113]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[118]    0.0    0.00    0.00       3         puts [118]
-----------------------------------------------
                0.00    0.00       1/3           __swsetup_r [212]
                0.00    0.00       2/3           __sinit [210]
[119]    0.0    0.00    0.00       3         std [119]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [133]
                0.00    0.00       1/2           __mcount_record [76]
[120]    0.0    0.00    0.00       2         alt_alarm_start [120]
-----------------------------------------------
                0.00    0.00       2/2           alt_iic_isr_register [123]
[121]    0.0    0.00    0.00       2         alt_ic_irq_enable [121]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [133]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [124]
[122]    0.0    0.00    0.00       2         alt_ic_isr_register [122]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [133]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [124]
[123]    0.0    0.00    0.00       2         alt_iic_isr_register [123]
                0.00    0.00       2/2           alt_ic_irq_enable [121]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [132]
[124]    0.0    0.00    0.00       1         alt_avalon_timer_sc_init [124]
                0.00    0.00       1/2           alt_ic_isr_register [122]
                0.00    0.00       1/2           alt_iic_isr_register [123]
-----------------------------------------------
                0.00    0.00       1/1           alt_load [131]
[125]    0.0    0.00    0.00       1         alt_dcache_flush_all [125]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[126]    0.0    0.00    0.00       1         alt_dev_llist_insert [126]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[127]    0.0    0.00    0.00       1         alt_icache_flush [127]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[128]    0.0    0.00    0.00       1         alt_icache_flush_all [128]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[129]    0.0    0.00    0.00       1         alt_io_redirect [129]
                0.00    0.00       3/3           open [117]
                0.00    0.00       2/6           alt_release_fd [108]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[130]    0.0    0.00    0.00       1         alt_irq_init [130]
                0.00    0.00       1/1           altera_nios2_qsys_irq_init [134]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[131]    0.0    0.00    0.00       1         alt_load [131]
                0.00    0.00       1/1           alt_dcache_flush_all [125]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[132]    0.0    0.00    0.00       1         alt_sys_init [132]
                0.00    0.00       1/1           altera_avalon_jtag_uart_init [133]
                0.00    0.00       1/1           alt_avalon_timer_sc_init [124]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [132]
[133]    0.0    0.00    0.00       1         altera_avalon_jtag_uart_init [133]
                0.00    0.00       1/2           alt_ic_isr_register [122]
                0.00    0.00       1/2           alt_iic_isr_register [123]
                0.00    0.00       1/2           alt_alarm_start [120]
-----------------------------------------------
                0.00    0.00       1/1           alt_irq_init [130]
[134]    0.0    0.00    0.00       1         altera_nios2_qsys_irq_init [134]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [81]
[135]    0.0    0.00    0.00       1         matrice4d_setTranslationMatrix [135]
-----------------------------------------------
                0.00    0.00       1/1           __mcount_record [76]
[136]    0.0    0.00    0.00       1         memset [136]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [86]
[204]    0.0    0.00    0.00       6         __swrite [204]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [33]
                0.00    0.00       3/4           _fclose_r [32]
[205]    0.0    0.00    0.00       4         __sfp_lock_acquire [205]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [33]
                0.00    0.00       3/4           _fclose_r [32]
[206]    0.0    0.00    0.00       4         __sfp_lock_release [206]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [32]
[207]    0.0    0.00    0.00       3         __sclose [207]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [32]
[208]    0.0    0.00    0.00       3         _fflush_r [208]
-----------------------------------------------
                0.00    0.00       1/1           exit [27]
[209]    0.0    0.00    0.00       1         __call_exitprocs [209]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [212]
[210]    0.0    0.00    0.00       1         __sinit [210]
                0.00    0.00       2/3           std [119]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [212]
[211]    0.0    0.00    0.00       1         __smakebuf_r [211]
-----------------------------------------------
                0.00    0.00       1/1           __sfvwrite_r [86]
[212]    0.0    0.00    0.00       1         __swsetup_r [212]
                0.00    0.00       1/1           __smakebuf_r [211]
                0.00    0.00       1/3           std [119]
                0.00    0.00       1/1           __sinit [210]
-----------------------------------------------
                0.00    0.00       1/1           exit [27]
[213]    0.0    0.00    0.00       1         _cleanup_r [213]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [13] __addsf3               [87] _puts_r               [135] matrice4d_setTranslationMatrix
 [209] __call_exitprocs       [85] _write_r              [116] memcmp
  [24] __clzsi2               [10] acosf                  [80] memcpy
  [61] __divdf3              [120] alt_alarm_start       [136] memset
  [22] __divsf3              [124] alt_avalon_timer_sc_init [73] nan
  [89] __errno               [100] alt_avalon_timer_sc_irq (altera_avalon_timer_sc.c) [95] nios2_pcsample (alt_gmon.c)
  [68] __extendsfdf2         [125] alt_dcache_flush_all  [117] open
  [44] __fixsfsi             [126] alt_dev_llist_insert   [91] printf
  [21] __floatsisf           [112] alt_find_dev          [118] puts
  [41] __fpcmp_parts_f       [113] alt_get_fd             [36] read
  [50] __gesf2               [121] alt_ic_irq_enable      [62] scalbnf
  [37] __gtsf2               [122] alt_ic_isr_register    [14] sinf
  [11] __ieee754_acosf       [127] alt_icache_flush       [23] sqrtf
  [26] __ieee754_rem_pio2f   [128] alt_icache_flush_all  [106] ss_orbit_clear
  [28] __ieee754_sqrtf       [123] alt_iic_isr_register   [65] ss_orbit_draw
  [18] __kernel_cosf         [129] alt_io_redirect        [40] ss_orbit_init
  [69] __kernel_rem_pio2f     [99] alt_irq_handler        [56] ss_orbit_line_clip
  [19] __kernel_sinf         [130] alt_irq_init           [25] ss_orbit_render
  [45] __lesf2               [131] alt_load              [107] ss_orbit_swapDisplayBuffer
  [38] __ltsf2                 [1] alt_main               [67] ss_planet_clear
  [71] __make_dp             [108] alt_release_fd          [5] ss_planet_draw
  [75] __make_fp             [132] alt_sys_init            [6] ss_planet_drawBall3D
  [35] __malloc_unlock       [101] alt_tick                [7] ss_planet_getBall3DIntensity
  [76] __mcount_record        [29] altera_avalon_jtag_uart_close [92] ss_planet_init
  [74] __muldf3              [114] altera_avalon_jtag_uart_close_fd [49] ss_planet_render
  [17] __muldi3              [133] altera_avalon_jtag_uart_init [104] ss_planet_swapDisplayBuffer
   [8] __mulsf3              [109] altera_avalon_jtag_uart_irq (altera_avalon_jtag_uart_init.c) [94] ss_planet_updatePos
  [59] __nesf2               [102] altera_avalon_jtag_uart_timeout (altera_avalon_jtag_uart_init.c) [97] ss_planet_updateSpeed
  [64] __pack_d               [83] altera_avalon_jtag_uart_write [53] ss_solar_system_calculateSpeedVariations
  [12] __pack_f              [110] altera_avalon_jtag_uart_write_fd [39] ss_solar_system_init
 [207] __sclose              [134] altera_nios2_qsys_irq_init [4] ss_solar_system_iterate
 [205] __sfp_lock_acquire     [81] camera3d_init         [119] std (findfp.c)
 [206] __sfp_lock_release     [60] camera3d_setOrientation [111] strlen
  [86] __sfvwrite_r           [30] close                  [90] vecteur3d_add
 [210] __sinit                [42] cosf                   [96] vecteur3d_angle
 [211] __smakebuf_r           [52] ecran2d_clear          [88] vecteur3d_crossProduct
  [16] __subsf3               [48] ecran2d_setPixel       [82] vecteur3d_distance
 [204] __swrite               [27] exit                   [79] vecteur3d_init
 [212] __swsetup_r            [57] fabsf                  [70] vecteur3d_length
  [66] __truncdfsf2          [115] fclose                 [93] vecteur3d_mul
  [78] __unpack_d             [47] isnanf                [105] vecteur3d_negate
  [15] __unpack_f              [2] main                   [58] vecteur3d_normalize
 [213] _cleanup_r             [63] matherr                [77] vecteur3d_sub
  [31] _close_r               [72] matrice4d_init         [54] vecteur4d_getVecteur3d
  [55] _exit                  [34] matrice4d_product_m4d  [46] vecteur4d_init
  [32] _fclose_r              [43] matrice4d_product_v3d  [51] vecteur4d_init_v3d
 [208] _fflush_r               [9] matrice4d_product_v4d  [84] write
  [20] _fpadd_parts (fp-bit.c) [98] matrice4d_setProjectionMatrix
  [33] _fwalk                [103] matrice4d_setRotationMatrixXYZ
