Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      10/1298        vecteur3d_init [91]
-----------------------------------------------
                0.01    0.23       9/9           ss_solar_system_init [41]
[42]     0.5    0.01    0.23       9         ss_orbit_init [42]
                0.01    0.10     576/576         cosf [47]
                0.00    0.09     576/39424       sinf [14]
                0.01    0.01    2304/1695209     __mulsf3 [8]
                0.00    0.00     576/161872      __floatsisf [33]
                0.00    0.00     576/1298        vecteur3d_init [91]
-----------------------------------------------
                0.00    0.00       9/42014       __kernel_cosf [19]
                0.00    0.00      18/42014       ss_planet_draw [5]
                0.00    0.00      18/42014       ss_orbit_line_clip [56]
                0.00    0.00      30/42014       ss_planet_render [53]
                0.00    0.00     107/42014       __kernel_sinf [20]
                0.00    0.00     720/42014       __ieee754_rem_pio2f [27]
                0.01    0.00    2264/42014       ss_orbit_render [25]
                0.17    0.04   38848/42014       ss_planet_getBall3DIntensity [7]
[43]     0.5    0.18    0.04   42014         __fixsfsi [43]
                0.04    0.00   42014/7371280     __unpack_f [13]
-----------------------------------------------
                                                 <spontaneous>
[44]     0.5    0.22    0.00                 __malloc_unlock [44]
-----------------------------------------------
                0.00    0.01      40/616         ss_planet_render [53]
                0.01    0.13     576/616         ss_orbit_render [25]
[45]     0.3    0.01    0.14     616         matrice4d_product_v3d [45]
                0.02    0.07    9856/1157417     __addsf3 [12]
                0.02    0.03    7392/1695209     __mulsf3 [8]
-----------------------------------------------
                0.04    0.00   38848/118188      acosf [10]
                0.09    0.00   79340/118188      sqrtf [21]
[46]     0.3    0.13    0.00  118188         isnanf [46]
-----------------------------------------------
                0.01    0.10     576/576         ss_orbit_init [42]
[47]     0.3    0.01    0.10     576         cosf [47]
                0.01    0.04     288/17954       __kernel_cosf [19]
                0.00    0.03     288/22046       __kernel_sinf [20]
                0.00    0.02     504/18386       __ieee754_rem_pio2f [27]
-----------------------------------------------
                0.08    0.00   39564/39564       ss_planet_getBall3DIntensity [7]
[48]     0.2    0.08    0.00   39564         vecteur4d_init [48]
-----------------------------------------------
                0.01    0.00    5760/45324       ss_orbit_draw [69]
                0.06    0.00   39564/45324       ss_planet_drawBall3D [6]
[49]     0.2    0.07    0.00   45324         ecran2d_setPixel [49]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.1    0.05    0.00                 scalbnf [50]
-----------------------------------------------
                0.05    0.00       1/1           main [2]
[51]     0.1    0.05    0.00       1         ecran2d_clear [51]
-----------------------------------------------
                                                 <spontaneous>
[52]     0.1    0.05    0.00                 floorf [52]
-----------------------------------------------
                0.01    0.03      10/10          ss_solar_system_iterate [4]
[53]     0.1    0.01    0.03      10         ss_planet_render [53]
                0.00    0.01      10/587         matrice4d_product_m4d [35]
                0.00    0.01      40/616         matrice4d_product_v3d [45]
                0.00    0.00      30/111         vecteur3d_normalize [67]
                0.00    0.00      40/616         vecteur4d_getVecteur3d [55]
                0.00    0.00      20/20          vecteur3d_add [90]
                0.00    0.00      10/20          vecteur3d_distance [81]
                0.00    0.00      60/540366      __subsf3 [18]
                0.00    0.00      60/1695209     __mulsf3 [8]
                0.00    0.00      10/79340       sqrtf [21]
                0.00    0.00      10/10          vecteur3d_mul [96]
                0.00    0.00      19/40923       __gtsf2 [37]
                0.00    0.00      20/1157417     __addsf3 [12]
                0.00    0.00      30/42014       __fixsfsi [43]
                0.00    0.00      10/110604      __divsf3 [23]
                0.00    0.00      20/161872      __floatsisf [33]
                0.00    0.00      10/30          __nesf2 [98]
                0.00    0.00      60/1298        vecteur3d_init [91]
-----------------------------------------------
                0.03    0.00       1/1           exit [26]
[54]     0.1    0.03    0.00       1         _exit [54]
-----------------------------------------------
                0.00    0.00      40/616         ss_planet_render [53]
                0.00    0.03     576/616         ss_orbit_render [25]
[55]     0.1    0.00    0.03     616         vecteur4d_getVecteur3d [55]
                0.02    0.01    1848/110604      __divsf3 [23]
                0.00    0.00     616/80162       __ltsf2 [34]
-----------------------------------------------
                0.00    0.02     278/278         ss_orbit_render [25]
[56]     0.1    0.00    0.02     278         ss_orbit_line_clip [56]
                0.01    0.00    1148/40923       __gtsf2 [37]
                0.00    0.00     923/80162       __ltsf2 [34]
                0.00    0.00    1148/161872      __floatsisf [33]
                0.00    0.00      18/42014       __fixsfsi [43]
-----------------------------------------------
                0.00    0.02       1/1           ss_solar_system_iterate [4]
[57]     0.1    0.00    0.02       1         ss_solar_system_calculateSpeedVariations [57]
                0.00    0.01      81/111         vecteur3d_normalize [67]
                0.00    0.00     477/1695209     __mulsf3 [8]
                0.00    0.00      81/81          vecteur3d_length [75]
                0.00    0.00      81/79340       sqrtf [21]
                0.00    0.00      72/72          vecteur3d_sub [80]
                0.00    0.00     144/1157417     __addsf3 [12]
                0.00    0.00      81/110604      __divsf3 [23]
                0.00    0.00       9/10          vecteur3d_negate [107]
-----------------------------------------------
                0.00    0.02  162475/162475      alt_exception [62]
[58]     0.1    0.00    0.02  162475         alt_irq_handler [58]
                0.00    0.02  162472/162472      alt_avalon_timer_sc_irq [59]
                0.00    0.00       3/3           altera_avalon_jtag_uart_irq [116]
-----------------------------------------------
                0.00    0.02  162472/162472      alt_irq_handler [58]
[59]     0.1    0.00    0.02  162472         alt_avalon_timer_sc_irq [59]
                0.00    0.02  162472/162472      alt_tick [60]
-----------------------------------------------
                0.00    0.02  162472/162472      alt_avalon_timer_sc_irq [59]
[60]     0.1    0.00    0.02  162472         alt_tick [60]
                0.02    0.00     162/162         altera_avalon_jtag_uart_timeout [61]
-----------------------------------------------
                0.02    0.00     162/162         alt_tick [60]
[61]     0.1    0.02    0.00     162         altera_avalon_jtag_uart_timeout [61]
-----------------------------------------------
                                                 <spontaneous>
[62]     0.1    0.00    0.02                 alt_exception [62]
                0.00    0.02  162475/162475      alt_irq_handler [58]
-----------------------------------------------
                                                 <spontaneous>
[63]     0.0    0.02    0.00                 __gesf2 [63]
-----------------------------------------------
                                                 <spontaneous>
[64]     0.0    0.02    0.00                 vecteur4d_init_v3d [64]
-----------------------------------------------
                                                 <spontaneous>
[65]     0.0    0.02    0.00                 camera3d_setOrientation [65]
-----------------------------------------------
                0.00    0.00     720/39568       __ieee754_rem_pio2f [27]
                0.01    0.00   38848/39568       acosf [10]
[66]     0.0    0.01    0.00   39568         fabsf [66]
-----------------------------------------------
                0.00    0.00      30/111         ss_planet_render [53]
                0.00    0.01      81/111         ss_solar_system_calculateSpeedVariations [57]
[67]     0.0    0.00    0.01     111         vecteur3d_normalize [67]
                0.00    0.00     333/110604      __divsf3 [23]
                0.00    0.00     111/79340       sqrtf [21]
                0.00    0.00     333/1695209     __mulsf3 [8]
                0.00    0.00     222/1157417     __addsf3 [12]
-----------------------------------------------
                                                 <spontaneous>
[68]     0.0    0.01    0.00                 nan [68]
-----------------------------------------------
                0.00    0.01       9/9           ss_solar_system_iterate [4]
[69]     0.0    0.00    0.01       9         ss_orbit_draw [69]
                0.01    0.00    5760/45324       ecran2d_setPixel [49]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [21]
[70]     0.0    0.00    0.00     716         __extendsfdf2 [70]
                0.00    0.00     716/716         __make_dp [78]
                0.00    0.00     716/7371280     __unpack_f [13]
-----------------------------------------------
                                                 <spontaneous>
[71]     0.0    0.01    0.00                 __kernel_rem_pio2f [71]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [21]
[72]     0.0    0.00    0.00     716         __divdf3 [72]
                0.00    0.00     716/1432        __pack_d [74]
                0.00    0.00    1432/2148        __unpack_d [83]
-----------------------------------------------
                                                 <spontaneous>
[73]     0.0    0.00    0.00                 matrice4d_init [73]
-----------------------------------------------
                0.00    0.00     716/1432        __divdf3 [72]
                0.00    0.00     716/1432        __make_dp [78]
[74]     0.0    0.00    0.00    1432         __pack_d [74]
-----------------------------------------------
                0.00    0.00      81/81          ss_solar_system_calculateSpeedVariations [57]
[75]     0.0    0.00    0.00      81         vecteur3d_length [75]
                0.00    0.00     243/1695209     __mulsf3 [8]
                0.00    0.00     162/1157417     __addsf3 [12]
-----------------------------------------------
                                                 <spontaneous>
[76]     0.0    0.00    0.00                 __mcount_record [76]
                0.00    0.00       1/1           memset [137]
                0.00    0.00       1/2           alt_alarm_start [121]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [21]
[77]     0.0    0.00    0.00     716         __truncdfsf2 [77]
                0.00    0.00     716/716         __make_fp [79]
                0.00    0.00     716/2148        __unpack_d [83]
-----------------------------------------------
                0.00    0.00     716/716         __extendsfdf2 [70]
[78]     0.0    0.00    0.00     716         __make_dp [78]
                0.00    0.00     716/1432        __pack_d [74]
-----------------------------------------------
                0.00    0.00     716/716         __truncdfsf2 [77]
[79]     0.0    0.00    0.00     716         __make_fp [79]
                0.00    0.00     716/3666167     __pack_f [17]
-----------------------------------------------
                0.00    0.00      72/72          ss_solar_system_calculateSpeedVariations [57]
[80]     0.0    0.00    0.00      72         vecteur3d_sub [80]
                0.00    0.00     216/540366      __subsf3 [18]
-----------------------------------------------
                0.00    0.00      10/20          ss_solar_system_iterate [4]
                0.00    0.00      10/20          ss_planet_render [53]
[81]     0.0    0.00    0.00      20         vecteur3d_distance [81]
                0.00    0.00      60/540366      __subsf3 [18]
                0.00    0.00      60/1695209     __mulsf3 [8]
                0.00    0.00      40/1157417     __addsf3 [12]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[82]     0.0    0.00    0.00       1         camera3d_init [82]
                0.00    0.00       1/587         matrice4d_product_m4d [35]
                0.00    0.00       1/10          vecteur3d_crossProduct [92]
                0.00    0.00       1/1           matrice4d_setProjectionMatrix [99]
                0.00    0.00       6/1298        vecteur3d_init [91]
                0.00    0.00       1/10          matrice4d_setRotationMatrixXYZ [105]
                0.00    0.00       1/1           matrice4d_setTranslationMatrix [136]
                0.00    0.00       1/10          vecteur3d_negate [107]
-----------------------------------------------
                0.00    0.00     716/2148        __truncdfsf2 [77]
                0.00    0.00    1432/2148        __divdf3 [72]
[83]     0.0    0.00    0.00    2148         __unpack_d [83]
-----------------------------------------------
                0.00    0.00       3/3           _puts_r [85]
[84]     0.0    0.00    0.00       3         __sfvwrite_r [84]
                0.00    0.00       1/1           __swsetup_r [88]
                0.00    0.00       6/6           _write_r [103]
                0.00    0.00       6/6           __swrite [205]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[85]     0.0    0.00    0.00       3         _puts_r [85]
                0.00    0.00       3/3           __sfvwrite_r [84]
                0.00    0.00       3/6           strlen [112]
-----------------------------------------------
                0.00    0.00       6/582         altera_avalon_jtag_uart_write [101]
                0.00    0.00     576/582         ss_orbit_render [25]
[86]     0.0    0.00    0.00     582         memcpy [86]
-----------------------------------------------
                0.00    0.00       1/3           __swsetup_r [88]
                0.00    0.00       2/3           __sinit [93]
[87]     0.0    0.00    0.00       3         std [87]
-----------------------------------------------
                0.00    0.00       1/1           __sfvwrite_r [84]
[88]     0.0    0.00    0.00       1         __swsetup_r [88]
                0.00    0.00       1/1           __sinit [93]
                0.00    0.00       1/3           std [87]
                0.00    0.00       1/1           __smakebuf_r [211]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [21]
[89]     0.0    0.00    0.00     716         __errno [89]
-----------------------------------------------
                0.00    0.00      20/20          ss_planet_render [53]
[90]     0.0    0.00    0.00      20         vecteur3d_add [90]
                0.00    0.00      60/1157417     __addsf3 [12]
-----------------------------------------------
                0.00    0.00       6/1298        camera3d_init [82]
                0.00    0.00      10/1298        ss_solar_system_init [41]
                0.00    0.00      60/1298        ss_planet_render [53]
                0.00    0.00      70/1298        ss_planet_init [95]
                0.00    0.00     576/1298        ss_orbit_render [25]
                0.00    0.00     576/1298        ss_orbit_init [42]
[91]     0.0    0.00    0.00    1298         vecteur3d_init [91]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [82]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[92]     0.0    0.00    0.00      10         vecteur3d_crossProduct [92]
                0.00    0.00      60/1695209     __mulsf3 [8]
                0.00    0.00      30/540366      __subsf3 [18]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [88]
[93]     0.0    0.00    0.00       1         __sinit [93]
                0.00    0.00       2/3           std [87]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[94]     0.0    0.00    0.00       9         ss_planet_updatePos [94]
                0.00    0.00      18/1157417     __addsf3 [12]
                0.00    0.00      18/1695209     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_init [41]
[95]     0.0    0.00    0.00      10         ss_planet_init [95]
                0.00    0.00      10/110604      __divsf3 [23]
                0.00    0.00      10/1695209     __mulsf3 [8]
                0.00    0.00      70/1298        vecteur3d_init [91]
-----------------------------------------------
                0.00    0.00      10/10          ss_planet_render [53]
[96]     0.0    0.00    0.00      10         vecteur3d_mul [96]
                0.00    0.00      30/1695209     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[97]     0.0    0.00    0.00       9         ss_planet_updateSpeed [97]
                0.00    0.00      18/1157417     __addsf3 [12]
-----------------------------------------------
                0.00    0.00      10/30          ss_planet_draw [5]
                0.00    0.00      10/30          ss_planet_clear [100]
                0.00    0.00      10/30          ss_planet_render [53]
[98]     0.0    0.00    0.00      30         __nesf2 [98]
                0.00    0.00      60/7371280     __unpack_f [13]
                0.00    0.00      30/159962      __fpcmp_parts_f [39]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [82]
[99]     0.0    0.00    0.00       1         matrice4d_setProjectionMatrix [99]
                0.00    0.00       2/110604      __divsf3 [23]
                0.00    0.00       2/1157417     __addsf3 [12]
                0.00    0.00       2/540366      __subsf3 [18]
                0.00    0.00       1/1695209     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[100]    0.0    0.00    0.00      10         ss_planet_clear [100]
                0.00    0.00      10/30          __nesf2 [98]
-----------------------------------------------
                0.00    0.00       6/6           write [102]
[101]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write [101]
                0.00    0.00       6/582         memcpy [86]
-----------------------------------------------
                0.00    0.00       6/6           _write_r [103]
[102]    0.0    0.00    0.00       6         write [102]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write [101]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write_fd [111]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [84]
[103]    0.0    0.00    0.00       6         _write_r [103]
                0.00    0.00       6/6           write [102]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [21]
[104]    0.0    0.00    0.00     716         matherr [104]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [82]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[105]    0.0    0.00    0.00      10         matrice4d_setRotationMatrixXYZ [105]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[106]    0.0    0.00    0.00      10         ss_planet_swapDisplayBuffer [106]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [82]
                0.00    0.00       9/10          ss_solar_system_calculateSpeedVariations [57]
[107]    0.0    0.00    0.00      10         vecteur3d_negate [107]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[108]    0.0    0.00    0.00       9         ss_orbit_clear [108]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[109]    0.0    0.00    0.00       9         ss_orbit_swapDisplayBuffer [109]
-----------------------------------------------
                0.00    0.00       1/6           alt_main [1]
                0.00    0.00       2/6           alt_io_redirect [130]
                0.00    0.00       3/6           close [29]
[110]    0.0    0.00    0.00       6         alt_release_fd [110]
-----------------------------------------------
                0.00    0.00       6/6           write [102]
[111]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write_fd [111]
-----------------------------------------------
                0.00    0.00       3/6           _puts_r [85]
                0.00    0.00       3/6           alt_find_dev [113]
[112]    0.0    0.00    0.00       6         strlen [112]
-----------------------------------------------
                0.00    0.00       3/3           open [119]
[113]    0.0    0.00    0.00       3         alt_find_dev [113]
                0.00    0.00       3/6           strlen [112]
                0.00    0.00       3/3           memcmp [118]
-----------------------------------------------
                0.00    0.00       3/3           open [119]
[114]    0.0    0.00    0.00       3         alt_get_fd [114]
-----------------------------------------------
                0.00    0.00       3/3           close [29]
[115]    0.0    0.00    0.00       3         altera_avalon_jtag_uart_close_fd [115]
-----------------------------------------------
                0.00    0.00       3/3           alt_irq_handler [58]
[116]    0.0    0.00    0.00       3         altera_avalon_jtag_uart_irq [116]
-----------------------------------------------
                0.00    0.00       3/3           _fwalk [32]
[117]    0.0    0.00    0.00       3         fclose [117]
-----------------------------------------------
                0.00    0.00       3/3           alt_find_dev [113]
[118]    0.0    0.00    0.00       3         memcmp [118]
-----------------------------------------------
                0.00    0.00       3/3           alt_io_redirect [130]
[119]    0.0    0.00    0.00       3         open [119]
                0.00    0.00       3/3           alt_find_dev [113]
                0.00    0.00       3/3           alt_get_fd [114]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[120]    0.0    0.00    0.00       3         puts [120]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           __mcount_record [76]
[121]    0.0    0.00    0.00       2         alt_alarm_start [121]
-----------------------------------------------
                0.00    0.00       2/2           alt_iic_isr_register [124]
[122]    0.0    0.00    0.00       2         alt_ic_irq_enable [122]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [125]
[123]    0.0    0.00    0.00       2         alt_ic_isr_register [123]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [125]
[124]    0.0    0.00    0.00       2         alt_iic_isr_register [124]
                0.00    0.00       2/2           alt_ic_irq_enable [122]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [133]
[125]    0.0    0.00    0.00       1         alt_avalon_timer_sc_init [125]
                0.00    0.00       1/2           alt_iic_isr_register [124]
                0.00    0.00       1/2           alt_ic_isr_register [123]
-----------------------------------------------
                0.00    0.00       1/1           alt_load [132]
[126]    0.0    0.00    0.00       1         alt_dcache_flush_all [126]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[127]    0.0    0.00    0.00       1         alt_dev_llist_insert [127]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[128]    0.0    0.00    0.00       1         alt_icache_flush [128]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[129]    0.0    0.00    0.00       1         alt_icache_flush_all [129]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[130]    0.0    0.00    0.00       1         alt_io_redirect [130]
                0.00    0.00       3/3           open [119]
                0.00    0.00       2/6           alt_release_fd [110]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[131]    0.0    0.00    0.00       1         alt_irq_init [131]
                0.00    0.00       1/1           altera_nios2_qsys_irq_init [135]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[132]    0.0    0.00    0.00       1         alt_load [132]
                0.00    0.00       1/1           alt_dcache_flush_all [126]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[133]    0.0    0.00    0.00       1         alt_sys_init [133]
                0.00    0.00       1/1           alt_avalon_timer_sc_init [125]
                0.00    0.00       1/1           altera_avalon_jtag_uart_init [134]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [133]
[134]    0.0    0.00    0.00       1         altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           alt_alarm_start [121]
                0.00    0.00       1/2           alt_iic_isr_register [124]
                0.00    0.00       1/2           alt_ic_isr_register [123]
-----------------------------------------------
                0.00    0.00       1/1           alt_irq_init [131]
[135]    0.0    0.00    0.00       1         altera_nios2_qsys_irq_init [135]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [82]
[136]    0.0    0.00    0.00       1         matrice4d_setTranslationMatrix [136]
-----------------------------------------------
                0.00    0.00       1/1           __mcount_record [76]
[137]    0.0    0.00    0.00       1         memset [137]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [84]
[205]    0.0    0.00    0.00       6         __swrite [205]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [32]
                0.00    0.00       3/4           _fclose_r [31]
[206]    0.0    0.00    0.00       4         __sfp_lock_acquire [206]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [32]
                0.00    0.00       3/4           _fclose_r [31]
[207]    0.0    0.00    0.00       4         __sfp_lock_release [207]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [31]
[208]    0.0    0.00    0.00       3         __sclose [208]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [31]
[209]    0.0    0.00    0.00       3         _fflush_r [209]
-----------------------------------------------
                0.00    0.00       1/1           exit [26]
[210]    0.0    0.00    0.00       1         __call_exitprocs [210]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [88]
[211]    0.0    0.00    0.00       1         __smakebuf_r [211]
-----------------------------------------------
                0.00    0.00       1/1           exit [26]
[212]    0.0    0.00    0.00       1         _cleanup_r [212]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [12] __addsf3               [85] _puts_r                 [9] matrice4d_product_v4d
 [210] __call_exitprocs      [103] _write_r               [99] matrice4d_setProjectionMatrix
  [38] __clzsi2               [10] acosf                 [105] matrice4d_setRotationMatrixXYZ
  [72] __divdf3              [121] alt_alarm_start       [136] matrice4d_setTranslationMatrix
  [23] __divsf3              [125] alt_avalon_timer_sc_init [118] memcmp
  [89] __errno                [59] alt_avalon_timer_sc_irq (altera_avalon_timer_sc.c) [86] memcpy
  [70] __extendsfdf2         [126] alt_dcache_flush_all  [137] memset
  [43] __fixsfsi             [127] alt_dev_llist_insert   [68] nan
  [33] __floatsisf           [113] alt_find_dev          [119] open
  [39] __fpcmp_parts_f       [114] alt_get_fd            [120] puts
  [63] __gesf2               [122] alt_ic_irq_enable      [15] read
  [37] __gtsf2               [123] alt_ic_isr_register    [50] scalbnf
  [11] __ieee754_acosf       [128] alt_icache_flush       [14] sinf
  [27] __ieee754_rem_pio2f   [129] alt_icache_flush_all   [21] sqrtf
  [24] __ieee754_sqrtf       [124] alt_iic_isr_register  [108] ss_orbit_clear
  [19] __kernel_cosf         [130] alt_io_redirect        [69] ss_orbit_draw
  [71] __kernel_rem_pio2f     [58] alt_irq_handler        [42] ss_orbit_init
  [20] __kernel_sinf         [131] alt_irq_init           [56] ss_orbit_line_clip
  [40] __lesf2               [132] alt_load               [25] ss_orbit_render
  [34] __ltsf2                 [1] alt_main              [109] ss_orbit_swapDisplayBuffer
  [78] __make_dp             [110] alt_release_fd        [100] ss_planet_clear
  [79] __make_fp             [133] alt_sys_init            [5] ss_planet_draw
  [44] __malloc_unlock        [60] alt_tick                [6] ss_planet_drawBall3D
  [76] __mcount_record        [28] altera_avalon_jtag_uart_close [7] ss_planet_getBall3DIntensity
  [22] __muldi3              [115] altera_avalon_jtag_uart_close_fd [95] ss_planet_init
   [8] __mulsf3              [134] altera_avalon_jtag_uart_init [53] ss_planet_render
  [98] __nesf2               [116] altera_avalon_jtag_uart_irq (altera_avalon_jtag_uart_init.c) [106] ss_planet_swapDisplayBuffer
  [74] __pack_d               [61] altera_avalon_jtag_uart_timeout (altera_avalon_jtag_uart_init.c) [94] ss_planet_updatePos
  [17] __pack_f              [101] altera_avalon_jtag_uart_write [97] ss_planet_updateSpeed
 [208] __sclose              [111] altera_avalon_jtag_uart_write_fd [57] ss_solar_system_calculateSpeedVariations
 [206] __sfp_lock_acquire    [135] altera_nios2_qsys_irq_init [41] ss_solar_system_init
 [207] __sfp_lock_release     [82] camera3d_init           [4] ss_solar_system_iterate
  [84] __sfvwrite_r           [65] camera3d_setOrientation [87] std (findfp.c)
  [93] __sinit                [29] close                 [112] strlen
 [211] __smakebuf_r           [36] copysignf              [90] vecteur3d_add
  [18] __subsf3               [47] cosf                   [92] vecteur3d_crossProduct
 [205] __swrite               [51] ecran2d_clear          [81] vecteur3d_distance
  [88] __swsetup_r            [49] ecran2d_setPixel       [91] vecteur3d_init
  [77] __truncdfsf2           [26] exit                   [75] vecteur3d_length
  [83] __unpack_d             [66] fabsf                  [96] vecteur3d_mul
  [13] __unpack_f            [117] fclose                [107] vecteur3d_negate
 [212] _cleanup_r             [52] floorf                 [67] vecteur3d_normalize
  [30] _close_r               [46] isnanf                 [80] vecteur3d_sub
  [54] _exit                   [2] main                   [55] vecteur4d_getVecteur3d
  [31] _fclose_r             [104] matherr                [48] vecteur4d_init
 [209] _fflush_r              [73] matrice4d_init         [64] vecteur4d_init_v3d
  [16] _fpadd_parts (fp-bit.c) [35] matrice4d_product_m4d [102] write
  [32] _fwalk                 [45] matrice4d_product_v3d
