Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00     616/41314       __ltsf2 [26]
-----------------------------------------------
                0.03    0.00       1/1           exit [27]
[47]     0.2    0.03    0.00       1         _exit [47]
-----------------------------------------------
                0.00    0.03      10/10          ss_solar_system_iterate [4]
[48]     0.2    0.00    0.03      10         ss_planet_render [48]
                0.00    0.01      10/587         matrice4d_product_m4d [19]
                0.00    0.01      40/616         matrice4d_product_v3d [37]
                0.00    0.00      30/111         vecteur3d_normalize [56]
                0.00    0.00      40/616         vecteur4d_getVecteur3d [46]
                0.00    0.00      20/20          vecteur3d_add [77]
                0.00    0.00      10/20          vecteur3d_distance [78]
                0.00    0.00      60/50404       __subsf3 [20]
                0.00    0.00      60/833693      __mulsf3 [9]
                0.00    0.00      19/2075        __gtsf2 [50]
                0.00    0.00      10/10          vecteur3d_mul [85]
                0.00    0.00      10/39776       sqrtf [15]
                0.00    0.00      10/41848       __divsf3 [16]
                0.00    0.00      20/764825      __addsf3 [8]
                0.00    0.00      30/80764       __fixsfsi [21]
                0.00    0.00      20/142090      __floatsisf [17]
                0.00    0.00      60/1298        vecteur3d_init [76]
                0.00    0.00      10/30          __nesf2 [86]
-----------------------------------------------
                0.00    0.02     278/278         ss_orbit_render [14]
[49]     0.1    0.00    0.02     278         ss_orbit_line_clip [49]
                0.01    0.00    1148/2075        __gtsf2 [50]
                0.00    0.00    1148/142090      __floatsisf [17]
                0.00    0.00     923/41314       __ltsf2 [26]
                0.00    0.00      18/80764       __fixsfsi [21]
-----------------------------------------------
                0.00    0.00      19/2075        ss_planet_render [48]
                0.00    0.00      45/2075        ss_solar_system_iterate [4]
                0.01    0.00     863/2075        ss_orbit_render [14]
                0.01    0.00    1148/2075        ss_orbit_line_clip [49]
[50]     0.1    0.01    0.01    2075         __gtsf2 [50]
                0.00    0.00    2075/82266       __fpcmp_parts_f [30]
                0.00    0.00    4150/3628986     __unpack_f [11]
-----------------------------------------------
                0.00    0.02       1/1           ss_solar_system_iterate [4]
[51]     0.1    0.00    0.02       1         ss_solar_system_calculateSpeedVariations [51]
                0.00    0.01      81/111         vecteur3d_normalize [56]
                0.00    0.00     477/833693      __mulsf3 [9]
                0.00    0.00      81/81          vecteur3d_length [71]
                0.00    0.00      72/72          vecteur3d_sub [72]
                0.00    0.00      81/39776       sqrtf [15]
                0.00    0.00      81/41848       __divsf3 [16]
                0.00    0.00     144/764825      __addsf3 [8]
                0.00    0.00       9/10          vecteur3d_negate [98]
-----------------------------------------------
                                                 <spontaneous>
[52]     0.1    0.02    0.00                 camera3d_setOrientation [52]
-----------------------------------------------
                                                 <spontaneous>
[53]     0.1    0.01    0.00                 floorf [53]
-----------------------------------------------
                0.01    0.00     716/716         sqrtf [15]
[54]     0.1    0.01    0.00     716         __truncdfsf2 [54]
                0.00    0.00     716/716         __make_fp [73]
                0.00    0.00     716/2148        __unpack_d [198]
-----------------------------------------------
                0.00    0.01       9/9           ss_solar_system_iterate [4]
[55]     0.1    0.00    0.01       9         ss_orbit_draw [55]
                0.01    0.00    5760/45324       ecran2d_setPixel [41]
-----------------------------------------------
                0.00    0.00      30/111         ss_planet_render [48]
                0.00    0.01      81/111         ss_solar_system_calculateSpeedVariations [51]
[56]     0.1    0.00    0.01     111         vecteur3d_normalize [56]
                0.00    0.00     333/41848       __divsf3 [16]
                0.00    0.00     333/833693      __mulsf3 [9]
                0.00    0.00     111/39776       sqrtf [15]
                0.00    0.00     222/764825      __addsf3 [8]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [15]
[57]     0.0    0.00    0.00     716         __extendsfdf2 [57]
                0.00    0.00     716/716         __make_dp [68]
                0.00    0.00     716/3628986     __unpack_f [11]
-----------------------------------------------
                0.01    0.00   39564/39564       ss_planet_drawBall3D [6]
[58]     0.0    0.01    0.00   39564         vecteur4d_init [58]
-----------------------------------------------
                                                 <spontaneous>
[59]     0.0    0.01    0.00                 acosf [59]
-----------------------------------------------
                                                 <spontaneous>
[60]     0.0    0.01    0.00                 matrice4d_init [60]
-----------------------------------------------
                0.00    0.00     716/1432        __divdf3 [69]
                0.00    0.00     716/1432        __make_dp [68]
[61]     0.0    0.01    0.00    1432         __pack_d [61]
-----------------------------------------------
                0.00    0.01   44288/44288       alt_exception [66]
[62]     0.0    0.00    0.01   44288         alt_irq_handler [62]
                0.00    0.01   44282/44282       alt_avalon_timer_sc_irq [63]
                0.00    0.00       6/6           altera_avalon_jtag_uart_irq [102]
-----------------------------------------------
                0.00    0.01   44282/44282       alt_irq_handler [62]
[63]     0.0    0.00    0.01   44282         alt_avalon_timer_sc_irq [63]
                0.00    0.01   44282/44282       alt_tick [64]
-----------------------------------------------
                0.00    0.01   44282/44282       alt_avalon_timer_sc_irq [63]
[64]     0.0    0.00    0.01   44282         alt_tick [64]
                0.01    0.00      44/44          altera_avalon_jtag_uart_timeout [65]
-----------------------------------------------
                0.01    0.00      44/44          alt_tick [64]
[65]     0.0    0.01    0.00      44         altera_avalon_jtag_uart_timeout [65]
-----------------------------------------------
                                                 <spontaneous>
[66]     0.0    0.00    0.01                 alt_exception [66]
                0.00    0.01   44288/44288       alt_irq_handler [62]
-----------------------------------------------
                                                 <spontaneous>
[67]     0.0    0.00    0.00                 scalbnf [67]
-----------------------------------------------
                0.00    0.00     716/716         __extendsfdf2 [57]
[68]     0.0    0.00    0.00     716         __make_dp [68]
                0.00    0.00     716/1432        __pack_d [61]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [15]
[69]     0.0    0.00    0.00     716         __divdf3 [69]
                0.00    0.00     716/1432        __pack_d [61]
                0.00    0.00    1432/2148        __unpack_d [198]
-----------------------------------------------
                                                 <spontaneous>
[70]     0.0    0.00    0.00                 __mcount_record [70]
                0.00    0.00       1/2           alt_alarm_start [113]
                0.00    0.00       1/1           memset [129]
-----------------------------------------------
                0.00    0.00      81/81          ss_solar_system_calculateSpeedVariations [51]
[71]     0.0    0.00    0.00      81         vecteur3d_length [71]
                0.00    0.00     243/833693      __mulsf3 [9]
                0.00    0.00     162/764825      __addsf3 [8]
-----------------------------------------------
                0.00    0.00      72/72          ss_solar_system_calculateSpeedVariations [51]
[72]     0.0    0.00    0.00      72         vecteur3d_sub [72]
                0.00    0.00     216/50404       __subsf3 [20]
-----------------------------------------------
                0.00    0.00     716/716         __truncdfsf2 [54]
[73]     0.0    0.00    0.00     716         __make_fp [73]
                0.00    0.00     716/1833559     __pack_f [10]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [79]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[74]     0.0    0.00    0.00      10         vecteur3d_crossProduct [74]
                0.00    0.00      60/833693      __mulsf3 [9]
                0.00    0.00      30/50404       __subsf3 [20]
-----------------------------------------------
                                                 <spontaneous>
[75]     0.0    0.00    0.00                 vecteur4d_init_v3d [75]
-----------------------------------------------
                0.00    0.00       6/1298        camera3d_init [79]
                0.00    0.00      10/1298        ss_solar_system_init [22]
                0.00    0.00      60/1298        ss_planet_render [48]
                0.00    0.00      70/1298        ss_planet_init [83]
                0.00    0.00     576/1298        ss_orbit_render [14]
                0.00    0.00     576/1298        ss_orbit_init [23]
[76]     0.0    0.00    0.00    1298         vecteur3d_init [76]
-----------------------------------------------
                0.00    0.00      20/20          ss_planet_render [48]
[77]     0.0    0.00    0.00      20         vecteur3d_add [77]
                0.00    0.00      60/764825      __addsf3 [8]
-----------------------------------------------
                0.00    0.00      10/20          ss_solar_system_iterate [4]
                0.00    0.00      10/20          ss_planet_render [48]
[78]     0.0    0.00    0.00      20         vecteur3d_distance [78]
                0.00    0.00      60/50404       __subsf3 [20]
                0.00    0.00      60/833693      __mulsf3 [9]
                0.00    0.00      40/764825      __addsf3 [8]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[79]     0.0    0.00    0.00       1         camera3d_init [79]
                0.00    0.00       1/587         matrice4d_product_m4d [19]
                0.00    0.00       1/10          vecteur3d_crossProduct [74]
                0.00    0.00       1/1           matrice4d_setProjectionMatrix [87]
                0.00    0.00       6/1298        vecteur3d_init [76]
                0.00    0.00       1/10          matrice4d_setRotationMatrixXYZ [96]
                0.00    0.00       1/1           matrice4d_setTranslationMatrix [128]
                0.00    0.00       1/10          vecteur3d_negate [98]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[80]     0.0    0.00    0.00       9         ss_planet_updateSpeed [80]
                0.00    0.00      18/764825      __addsf3 [8]
-----------------------------------------------
                0.00    0.00       6/582         altera_avalon_jtag_uart_write [89]
                0.00    0.00     576/582         ss_orbit_render [14]
[81]     0.0    0.00    0.00     582         memcpy [81]
-----------------------------------------------
                                                 <spontaneous>
[82]     0.0    0.00    0.00                 nios2_pcsample [82]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_init [22]
[83]     0.0    0.00    0.00      10         ss_planet_init [83]
                0.00    0.00      10/41848       __divsf3 [16]
                0.00    0.00      70/1298        vecteur3d_init [76]
                0.00    0.00      10/833693      __mulsf3 [9]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[84]     0.0    0.00    0.00       9         ss_planet_updatePos [84]
                0.00    0.00      18/764825      __addsf3 [8]
                0.00    0.00      18/833693      __mulsf3 [9]
-----------------------------------------------
                0.00    0.00      10/10          ss_planet_render [48]
[85]     0.0    0.00    0.00      10         vecteur3d_mul [85]
                0.00    0.00      30/833693      __mulsf3 [9]
-----------------------------------------------
                0.00    0.00      10/30          ss_planet_draw [5]
                0.00    0.00      10/30          ss_planet_clear [88]
                0.00    0.00      10/30          ss_planet_render [48]
[86]     0.0    0.00    0.00      30         __nesf2 [86]
                0.00    0.00      30/82266       __fpcmp_parts_f [30]
                0.00    0.00      60/3628986     __unpack_f [11]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [79]
[87]     0.0    0.00    0.00       1         matrice4d_setProjectionMatrix [87]
                0.00    0.00       2/41848       __divsf3 [16]
                0.00    0.00       2/50404       __subsf3 [20]
                0.00    0.00       2/764825      __addsf3 [8]
                0.00    0.00       1/833693      __mulsf3 [9]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[88]     0.0    0.00    0.00      10         ss_planet_clear [88]
                0.00    0.00      10/30          __nesf2 [86]
-----------------------------------------------
                0.00    0.00       6/6           write [90]
[89]     0.0    0.00    0.00       6         altera_avalon_jtag_uart_write [89]
                0.00    0.00       6/582         memcpy [81]
-----------------------------------------------
                0.00    0.00       6/6           _write_r [91]
[90]     0.0    0.00    0.00       6         write [90]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write [89]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write_fd [103]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [92]
[91]     0.0    0.00    0.00       6         _write_r [91]
                0.00    0.00       6/6           write [90]
-----------------------------------------------
                0.00    0.00       3/3           _puts_r [93]
[92]     0.0    0.00    0.00       3         __sfvwrite_r [92]
                0.00    0.00       6/6           _write_r [91]
                0.00    0.00       6/6           __swrite [200]
                0.00    0.00       1/1           __swsetup_r [208]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[93]     0.0    0.00    0.00       3         _puts_r [93]
                0.00    0.00       3/3           __sfvwrite_r [92]
                0.00    0.00       3/6           strlen [104]
-----------------------------------------------
                0.00    0.00     720/720         __ieee754_rem_pio2f [42]
[94]     0.0    0.00    0.00     720         fabsf [94]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [15]
[95]     0.0    0.00    0.00     716         matherr [95]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [79]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[96]     0.0    0.00    0.00      10         matrice4d_setRotationMatrixXYZ [96]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[97]     0.0    0.00    0.00      10         ss_planet_swapDisplayBuffer [97]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [79]
                0.00    0.00       9/10          ss_solar_system_calculateSpeedVariations [51]
[98]     0.0    0.00    0.00      10         vecteur3d_negate [98]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[99]     0.0    0.00    0.00       9         ss_orbit_clear [99]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[100]    0.0    0.00    0.00       9         ss_orbit_swapDisplayBuffer [100]
-----------------------------------------------
                0.00    0.00       1/6           alt_main [1]
                0.00    0.00       2/6           alt_io_redirect [122]
                0.00    0.00       3/6           close [32]
[101]    0.0    0.00    0.00       6         alt_release_fd [101]
-----------------------------------------------
                0.00    0.00       6/6           alt_irq_handler [62]
[102]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_irq [102]
-----------------------------------------------
                0.00    0.00       6/6           write [90]
[103]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write_fd [103]
-----------------------------------------------
                0.00    0.00       3/6           _puts_r [93]
                0.00    0.00       3/6           alt_find_dev [105]
[104]    0.0    0.00    0.00       6         strlen [104]
-----------------------------------------------
                0.00    0.00       3/3           open [110]
[105]    0.0    0.00    0.00       3         alt_find_dev [105]
                0.00    0.00       3/3           memcmp [109]
                0.00    0.00       3/6           strlen [104]
-----------------------------------------------
                0.00    0.00       3/3           open [110]
[106]    0.0    0.00    0.00       3         alt_get_fd [106]
-----------------------------------------------
                0.00    0.00       3/3           close [32]
[107]    0.0    0.00    0.00       3         altera_avalon_jtag_uart_close_fd [107]
-----------------------------------------------
                0.00    0.00       3/3           _fwalk [35]
[108]    0.0    0.00    0.00       3         fclose [108]
-----------------------------------------------
                0.00    0.00       3/3           alt_find_dev [105]
[109]    0.0    0.00    0.00       3         memcmp [109]
-----------------------------------------------
                0.00    0.00       3/3           alt_io_redirect [122]
[110]    0.0    0.00    0.00       3         open [110]
                0.00    0.00       3/3           alt_get_fd [106]
                0.00    0.00       3/3           alt_find_dev [105]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[111]    0.0    0.00    0.00       3         puts [111]
-----------------------------------------------
                0.00    0.00       1/3           __swsetup_r [208]
                0.00    0.00       2/3           __sinit [206]
[112]    0.0    0.00    0.00       3         std [112]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [126]
                0.00    0.00       1/2           __mcount_record [70]
[113]    0.0    0.00    0.00       2         alt_alarm_start [113]
-----------------------------------------------
                0.00    0.00       2/2           alt_iic_isr_register [116]
[114]    0.0    0.00    0.00       2         alt_ic_irq_enable [114]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [126]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [117]
[115]    0.0    0.00    0.00       2         alt_ic_isr_register [115]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [126]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [117]
[116]    0.0    0.00    0.00       2         alt_iic_isr_register [116]
                0.00    0.00       2/2           alt_ic_irq_enable [114]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [125]
[117]    0.0    0.00    0.00       1         alt_avalon_timer_sc_init [117]
                0.00    0.00       1/2           alt_iic_isr_register [116]
                0.00    0.00       1/2           alt_ic_isr_register [115]
-----------------------------------------------
                0.00    0.00       1/1           alt_load [124]
[118]    0.0    0.00    0.00       1         alt_dcache_flush_all [118]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[119]    0.0    0.00    0.00       1         alt_dev_llist_insert [119]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[120]    0.0    0.00    0.00       1         alt_icache_flush [120]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[121]    0.0    0.00    0.00       1         alt_icache_flush_all [121]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[122]    0.0    0.00    0.00       1         alt_io_redirect [122]
                0.00    0.00       3/3           open [110]
                0.00    0.00       2/6           alt_release_fd [101]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[123]    0.0    0.00    0.00       1         alt_irq_init [123]
                0.00    0.00       1/1           altera_nios2_qsys_irq_init [127]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[124]    0.0    0.00    0.00       1         alt_load [124]
                0.00    0.00       1/1           alt_dcache_flush_all [118]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[125]    0.0    0.00    0.00       1         alt_sys_init [125]
                0.00    0.00       1/1           alt_avalon_timer_sc_init [117]
                0.00    0.00       1/1           altera_avalon_jtag_uart_init [126]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [125]
[126]    0.0    0.00    0.00       1         altera_avalon_jtag_uart_init [126]
                0.00    0.00       1/2           alt_alarm_start [113]
                0.00    0.00       1/2           alt_iic_isr_register [116]
                0.00    0.00       1/2           alt_ic_isr_register [115]
-----------------------------------------------
                0.00    0.00       1/1           alt_irq_init [123]
[127]    0.0    0.00    0.00       1         altera_nios2_qsys_irq_init [127]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [79]
[128]    0.0    0.00    0.00       1         matrice4d_setTranslationMatrix [128]
-----------------------------------------------
                0.00    0.00       1/1           __mcount_record [70]
[129]    0.0    0.00    0.00       1         memset [129]
-----------------------------------------------
                0.00    0.00     716/2148        __truncdfsf2 [54]
                0.00    0.00    1432/2148        __divdf3 [69]
[198]    0.0    0.00    0.00    2148         __unpack_d [198]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [15]
[199]    0.0    0.00    0.00     716         __errno [199]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [92]
[200]    0.0    0.00    0.00       6         __swrite [200]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [35]
                0.00    0.00       3/4           _fclose_r [34]
[201]    0.0    0.00    0.00       4         __sfp_lock_acquire [201]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [35]
                0.00    0.00       3/4           _fclose_r [34]
[202]    0.0    0.00    0.00       4         __sfp_lock_release [202]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [34]
[203]    0.0    0.00    0.00       3         __sclose [203]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [34]
[204]    0.0    0.00    0.00       3         _fflush_r [204]
-----------------------------------------------
                0.00    0.00       1/1           exit [27]
[205]    0.0    0.00    0.00       1         __call_exitprocs [205]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [208]
[206]    0.0    0.00    0.00       1         __sinit [206]
                0.00    0.00       2/3           std [112]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [208]
[207]    0.0    0.00    0.00       1         __smakebuf_r [207]
-----------------------------------------------
                0.00    0.00       1/1           __sfvwrite_r [92]
[208]    0.0    0.00    0.00       1         __swsetup_r [208]
                0.00    0.00       1/1           __smakebuf_r [207]
                0.00    0.00       1/3           std [112]
                0.00    0.00       1/1           __sinit [206]
-----------------------------------------------
                0.00    0.00       1/1           exit [27]
[209]    0.0    0.00    0.00       1         _cleanup_r [209]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

   [8] __addsf3               [59] acosf                  [87] matrice4d_setProjectionMatrix
 [205] __call_exitprocs      [113] alt_alarm_start        [96] matrice4d_setRotationMatrixXYZ
  [29] __clzsi2              [117] alt_avalon_timer_sc_init [128] matrice4d_setTranslationMatrix
  [69] __divdf3               [63] alt_avalon_timer_sc_irq (altera_avalon_timer_sc.c) [109] memcmp
  [16] __divsf3              [118] alt_dcache_flush_all   [81] memcpy
 [199] __errno               [119] alt_dev_llist_insert  [129] memset
  [57] __extendsfdf2         [105] alt_find_dev           [82] nios2_pcsample (alt_gmon.c)
  [21] __fixsfsi             [106] alt_get_fd            [110] open
  [17] __floatsisf           [114] alt_ic_irq_enable     [111] puts
  [30] __fpcmp_parts_f       [115] alt_ic_isr_register    [13] read
  [50] __gtsf2               [120] alt_icache_flush       [67] scalbnf
  [42] __ieee754_rem_pio2f   [121] alt_icache_flush_all   [38] sinf
  [24] __ieee754_sqrtf       [116] alt_iic_isr_register   [15] sqrtf
  [40] __kernel_cosf         [122] alt_io_redirect        [99] ss_orbit_clear
  [43] __kernel_sinf          [62] alt_irq_handler        [55] ss_orbit_draw
  [28] __lesf2               [123] alt_irq_init           [23] ss_orbit_init
  [26] __ltsf2               [124] alt_load               [49] ss_orbit_line_clip
  [68] __make_dp               [1] alt_main               [14] ss_orbit_render
  [73] __make_fp             [101] alt_release_fd        [100] ss_orbit_swapDisplayBuffer
  [36] __malloc_unlock       [125] alt_sys_init           [88] ss_planet_clear
  [70] __mcount_record        [64] alt_tick                [5] ss_planet_draw
  [18] __muldi3               [31] altera_avalon_jtag_uart_close [6] ss_planet_drawBall3D
   [9] __mulsf3              [107] altera_avalon_jtag_uart_close_fd [83] ss_planet_init
  [86] __nesf2               [126] altera_avalon_jtag_uart_init [48] ss_planet_render
  [61] __pack_d              [102] altera_avalon_jtag_uart_irq (altera_avalon_jtag_uart_init.c) [97] ss_planet_swapDisplayBuffer
  [10] __pack_f               [65] altera_avalon_jtag_uart_timeout (altera_avalon_jtag_uart_init.c) [84] ss_planet_updatePos
 [203] __sclose               [89] altera_avalon_jtag_uart_write [80] ss_planet_updateSpeed
 [201] __sfp_lock_acquire    [103] altera_avalon_jtag_uart_write_fd [51] ss_solar_system_calculateSpeedVariations
 [202] __sfp_lock_release    [127] altera_nios2_qsys_irq_init [22] ss_solar_system_init
  [92] __sfvwrite_r           [79] camera3d_init           [4] ss_solar_system_iterate
 [206] __sinit                [52] camera3d_setOrientation [112] std (findfp.c)
 [207] __smakebuf_r           [32] close                 [104] strlen
  [20] __subsf3               [25] copysignf              [77] vecteur3d_add
 [200] __swrite               [39] cosf                   [74] vecteur3d_crossProduct
 [208] __swsetup_r            [44] ecran2d_clear          [78] vecteur3d_distance
  [54] __truncdfsf2           [41] ecran2d_setPixel       [76] vecteur3d_init
 [198] __unpack_d             [27] exit                   [71] vecteur3d_length
  [11] __unpack_f             [94] fabsf                  [85] vecteur3d_mul
 [209] _cleanup_r            [108] fclose                 [98] vecteur3d_negate
  [33] _close_r               [53] floorf                 [56] vecteur3d_normalize
  [47] _exit                  [45] isnanf                 [72] vecteur3d_sub
  [34] _fclose_r               [2] main                   [46] vecteur4d_getVecteur3d
 [204] _fflush_r              [95] matherr                [58] vecteur4d_init
  [12] _fpadd_parts (fp-bit.c) [60] matrice4d_init        [75] vecteur4d_init_v3d
  [35] _fwalk                 [19] matrice4d_product_m4d  [90] write
  [93] _puts_r                [37] matrice4d_product_v3d
  [91] _write_r                [7] matrice4d_product_v4d
