Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00      30/159962      __nesf2 [68]
                0.06    0.00   38848/159962      __lesf2 [42]
                0.07    0.00   40923/159962      __gtsf2 [35]
                0.13    0.00   80161/159962      __ltsf2 [38]
[41]     0.6    0.26    0.00  159962         __fpcmp_parts_f [41]
-----------------------------------------------
                0.05    0.12   39564/39564       ss_planet_getBall3DIntensity [7]
[42]     0.4    0.05    0.12   39564         __lesf2 [42]
                0.06    0.00   38848/159962      __fpcmp_parts_f [41]
                0.06    0.00   79128/7370531     __unpack_f [15]
-----------------------------------------------
                0.00    0.01      40/616         ss_planet_render [50]
                0.01    0.13     576/616         ss_orbit_render [25]
[43]     0.4    0.01    0.14     616         matrice4d_product_v3d [43]
                0.04    0.04    7392/1694551     __mulsf3 [8]
                0.01    0.05    9856/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.12     576/576         ss_orbit_init [40]
[44]     0.3    0.00    0.12     576         cosf [44]
                0.00    0.05     288/17954       __kernel_cosf [17]
                0.00    0.04     288/22046       __kernel_sinf [19]
                0.01    0.02     504/18386       __ieee754_rem_pio2f [26]
-----------------------------------------------
                0.00    0.00       9/42014       __kernel_cosf [17]
                0.00    0.00      18/42014       ss_planet_draw [5]
                0.00    0.00      18/42014       ss_orbit_line_clip [56]
                0.00    0.00      30/42014       ss_planet_render [50]
                0.00    0.00     107/42014       __kernel_sinf [19]
                0.00    0.00     720/42014       __ieee754_rem_pio2f [26]
                0.00    0.00    2264/42014       ss_orbit_render [25]
                0.07    0.03   38848/42014       ss_planet_getBall3DIntensity [7]
[45]     0.3    0.08    0.03   42014         __fixsfsi [45]
                0.03    0.00   42014/7370531     __unpack_f [15]
-----------------------------------------------
                0.08    0.00   39564/39564       ss_planet_getBall3DIntensity [7]
[46]     0.2    0.08    0.00   39564         vecteur4d_init [46]
-----------------------------------------------
                0.02    0.00   38848/118188      acosf [9]
                0.04    0.00   79340/118188      sqrtf [24]
[47]     0.1    0.06    0.00  118188         isnanf [47]
-----------------------------------------------
                                                 <spontaneous>
[48]     0.1    0.06    0.00                 copysignf [48]
-----------------------------------------------
                0.00    0.00      10/1383        ss_planet_init [88]
                0.00    0.00      81/1383        ss_solar_system_calculateSpeedVariations [54]
                0.02    0.00     576/1383        ss_orbit_init [40]
                0.02    0.00     716/1383        sqrtf [24]
[49]     0.1    0.04    0.01    1383         __truncdfsf2 [49]
                0.00    0.00    1383/1383        __make_fp [78]
                0.00    0.00    1383/4313        __unpack_d [70]
-----------------------------------------------
                0.01    0.04      10/10          ss_solar_system_iterate [4]
[50]     0.1    0.01    0.04      10         ss_planet_render [50]
                0.00    0.01      10/587         matrice4d_product_m4d [28]
                0.00    0.01      40/616         matrice4d_product_v3d [43]
                0.00    0.00      30/111         vecteur3d_normalize [60]
                0.00    0.00      10/30          __nesf2 [68]
                0.00    0.00      40/616         vecteur4d_getVecteur3d [52]
                0.00    0.00      10/20          vecteur3d_distance [87]
                0.00    0.00      60/1694551     __mulsf3 [8]
                0.00    0.00      60/540366      __subsf3 [16]
                0.00    0.00      20/20          vecteur3d_add [98]
                0.00    0.00      10/10          vecteur3d_mul [99]
                0.00    0.00      19/40923       __gtsf2 [35]
                0.00    0.00      10/110513      __divsf3 [21]
                0.00    0.00      20/161872      __floatsisf [23]
                0.00    0.00      10/79340       sqrtf [24]
                0.00    0.00      20/1157417     __addsf3 [13]
                0.00    0.00      30/42014       __fixsfsi [45]
                0.00    0.00      60/1298        vecteur3d_init [107]
-----------------------------------------------
                0.04    0.00       1/1           main [3]
[51]     0.1    0.04    0.00       1         ecran2d_clear [51]
-----------------------------------------------
                0.00    0.00      40/616         ss_planet_render [50]
                0.00    0.04     576/616         ss_orbit_render [25]
[52]     0.1    0.00    0.04     616         vecteur4d_getVecteur3d [52]
                0.03    0.01    1848/110513      __divsf3 [21]
                0.00    0.00     616/80162       __ltsf2 [38]
-----------------------------------------------
                0.00    0.00    5760/45324       ss_orbit_draw [66]
                0.03    0.00   39564/45324       ss_planet_drawBall3D [6]
[53]     0.1    0.04    0.00   45324         ecran2d_setPixel [53]
-----------------------------------------------
                0.00    0.03       1/1           ss_solar_system_iterate [4]
[54]     0.1    0.00    0.03       1         ss_solar_system_calculateSpeedVariations [54]
                0.00    0.01      81/111         vecteur3d_normalize [60]
                0.00    0.00     405/1694551     __mulsf3 [8]
                0.00    0.00      81/81          vecteur3d_length [81]
                0.00    0.00      81/1383        __truncdfsf2 [49]
                0.00    0.00      72/658         __muldf3 [57]
                0.00    0.00      72/72          vecteur3d_sub [85]
                0.00    0.00     153/1465        __extendsfdf2 [62]
                0.00    0.00      81/807         __divdf3 [61]
                0.00    0.00      81/79340       sqrtf [24]
                0.00    0.00     144/1157417     __addsf3 [13]
                0.00    0.00       9/10          vecteur3d_negate [110]
-----------------------------------------------
                0.03    0.00       1/1           exit [29]
[55]     0.1    0.03    0.00       1         _exit [55]
-----------------------------------------------
                0.00    0.03     278/278         ss_orbit_render [25]
[56]     0.1    0.00    0.03     278         ss_orbit_line_clip [56]
                0.01    0.00    1148/40923       __gtsf2 [35]
                0.00    0.01    1148/161872      __floatsisf [23]
                0.00    0.00     923/80162       __ltsf2 [38]
                0.00    0.00      18/42014       __fixsfsi [45]
-----------------------------------------------
                0.00    0.00      10/658         ss_planet_init [88]
                0.00    0.00      72/658         ss_solar_system_calculateSpeedVariations [54]
                0.01    0.01     576/658         ss_orbit_init [40]
[57]     0.1    0.01    0.01     658         __muldf3 [57]
                0.01    0.00    2592/1174981     __muldi3 [18]
                0.00    0.00     658/2930        __pack_d [58]
                0.00    0.00    1316/4313        __unpack_d [70]
-----------------------------------------------
                0.00    0.00     658/2930        __muldf3 [57]
                0.01    0.00     807/2930        __divdf3 [61]
                0.01    0.00    1465/2930        __make_dp [65]
[58]     0.0    0.02    0.00    2930         __pack_d [58]
-----------------------------------------------
                                                 <spontaneous>
[59]     0.0    0.02    0.00                 vecteur4d_init_v3d [59]
-----------------------------------------------
                0.00    0.00      30/111         ss_planet_render [50]
                0.00    0.01      81/111         ss_solar_system_calculateSpeedVariations [54]
[60]     0.0    0.00    0.01     111         vecteur3d_normalize [60]
                0.01    0.00     333/110513      __divsf3 [21]
                0.00    0.00     333/1694551     __mulsf3 [8]
                0.00    0.00     111/79340       sqrtf [24]
                0.00    0.00     222/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00      10/807         ss_planet_init [88]
                0.00    0.00      81/807         ss_solar_system_calculateSpeedVariations [54]
                0.01    0.01     716/807         sqrtf [24]
[61]     0.0    0.01    0.01     807         __divdf3 [61]
                0.01    0.00     807/2930        __pack_d [58]
                0.00    0.00    1614/4313        __unpack_d [70]
-----------------------------------------------
                0.00    0.00      20/1465        ss_planet_init [88]
                0.00    0.00     153/1465        ss_solar_system_calculateSpeedVariations [54]
                0.00    0.00     576/1465        ss_orbit_init [40]
                0.00    0.01     716/1465        sqrtf [24]
[62]     0.0    0.00    0.01    1465         __extendsfdf2 [62]
                0.00    0.01    1465/1465        __make_dp [65]
                0.00    0.00    1465/7370531     __unpack_f [15]
-----------------------------------------------
                                                 <spontaneous>
[63]     0.0    0.01    0.00                 floorf [63]
-----------------------------------------------
                0.00    0.00     720/39568       __ieee754_rem_pio2f [26]
                0.01    0.00   38848/39568       acosf [9]
[64]     0.0    0.01    0.00   39568         fabsf [64]
-----------------------------------------------
                0.00    0.01    1465/1465        __extendsfdf2 [62]
[65]     0.0    0.00    0.01    1465         __make_dp [65]
                0.01    0.00    1465/2930        __pack_d [58]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[66]     0.0    0.00    0.00       9         ss_orbit_draw [66]
                0.00    0.00    5760/45324       ecran2d_setPixel [53]
-----------------------------------------------
                                                 <spontaneous>
[67]     0.0    0.01    0.00                 camera3d_setOrientation [67]
-----------------------------------------------
                0.00    0.00      10/30          ss_planet_draw [5]
                0.00    0.00      10/30          ss_planet_clear [82]
                0.00    0.00      10/30          ss_planet_render [50]
[68]     0.0    0.01    0.00      30         __nesf2 [68]
                0.00    0.00      30/159962      __fpcmp_parts_f [41]
                0.00    0.00      60/7370531     __unpack_f [15]
-----------------------------------------------
                                                 <spontaneous>
[69]     0.0    0.01    0.00                 scalbnf [69]
-----------------------------------------------
                0.00    0.00    1316/4313        __muldf3 [57]
                0.00    0.00    1383/4313        __truncdfsf2 [49]
                0.00    0.00    1614/4313        __divdf3 [61]
[70]     0.0    0.01    0.00    4313         __unpack_d [70]
-----------------------------------------------
                0.00    0.01  166412/166412      alt_exception [75]
[71]     0.0    0.00    0.01  166412         alt_irq_handler [71]
                0.00    0.01  166406/166406      alt_avalon_timer_sc_irq [72]
                0.00    0.00       6/6           altera_avalon_jtag_uart_irq [114]
-----------------------------------------------
                0.00    0.01  166406/166406      alt_irq_handler [71]
[72]     0.0    0.00    0.01  166406         alt_avalon_timer_sc_irq [72]
                0.00    0.01  166406/166406      alt_tick [73]
-----------------------------------------------
                0.00    0.01  166406/166406      alt_avalon_timer_sc_irq [72]
[73]     0.0    0.00    0.01  166406         alt_tick [73]
                0.01    0.00     166/166         altera_avalon_jtag_uart_timeout [74]
-----------------------------------------------
                0.01    0.00     166/166         alt_tick [73]
[74]     0.0    0.01    0.00     166         altera_avalon_jtag_uart_timeout [74]
-----------------------------------------------
                                                 <spontaneous>
[75]     0.0    0.00    0.01                 alt_exception [75]
                0.00    0.01  166412/166412      alt_irq_handler [71]
-----------------------------------------------
                                                 <spontaneous>
[76]     0.0    0.01    0.00                 nan [76]
-----------------------------------------------
                                                 <spontaneous>
[77]     0.0    0.01    0.00                 matrice4d_init [77]
-----------------------------------------------
                0.00    0.00    1383/1383        __truncdfsf2 [49]
[78]     0.0    0.00    0.00    1383         __make_fp [78]
                0.00    0.00    1383/3666085     __pack_f [12]
-----------------------------------------------
                                                 <spontaneous>
[79]     0.0    0.00    0.00                 __mcount_record [79]
                0.00    0.00       1/2           alt_alarm_start [122]
                0.00    0.00       1/1           memset [137]
-----------------------------------------------
                                                 <spontaneous>
[80]     0.0    0.00    0.00                 __gesf2 [80]
-----------------------------------------------
                0.00    0.00      81/81          ss_solar_system_calculateSpeedVariations [54]
[81]     0.0    0.00    0.00      81         vecteur3d_length [81]
                0.00    0.00     243/1694551     __mulsf3 [8]
                0.00    0.00     162/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[82]     0.0    0.00    0.00      10         ss_planet_clear [82]
                0.00    0.00      10/30          __nesf2 [68]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [24]
[83]     0.0    0.00    0.00     716         matherr [83]
-----------------------------------------------
                                                 <spontaneous>
[84]     0.0    0.00    0.00                 __kernel_rem_pio2f [84]
-----------------------------------------------
                0.00    0.00      72/72          ss_solar_system_calculateSpeedVariations [54]
[85]     0.0    0.00    0.00      72         vecteur3d_sub [85]
                0.00    0.00     216/540366      __subsf3 [16]
-----------------------------------------------
                0.00    0.00       1/1           main [3]
[86]     0.0    0.00    0.00       1         camera3d_init [86]
                0.00    0.00       1/587         matrice4d_product_m4d [28]
                0.00    0.00       1/10          vecteur3d_crossProduct [92]
                0.00    0.00       1/1           matrice4d_setProjectionMatrix [102]
                0.00    0.00       6/1298        vecteur3d_init [107]
                0.00    0.00       1/10          matrice4d_setRotationMatrixXYZ [108]
                0.00    0.00       1/1           matrice4d_setTranslationMatrix [136]
                0.00    0.00       1/10          vecteur3d_negate [110]
-----------------------------------------------
                0.00    0.00      10/20          ss_solar_system_iterate [4]
                0.00    0.00      10/20          ss_planet_render [50]
[87]     0.0    0.00    0.00      20         vecteur3d_distance [87]
                0.00    0.00      60/1694551     __mulsf3 [8]
                0.00    0.00      60/540366      __subsf3 [16]
                0.00    0.00      40/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_init [39]
[88]     0.0    0.00    0.00      10         ss_planet_init [88]
                0.00    0.00      10/658         __muldf3 [57]
                0.00    0.00      10/1383        __truncdfsf2 [49]
                0.00    0.00      20/1465        __extendsfdf2 [62]
                0.00    0.00      10/807         __divdf3 [61]
                0.00    0.00      70/1298        vecteur3d_init [107]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [24]
[89]     0.0    0.00    0.00     716         __errno [89]
-----------------------------------------------
                0.00    0.00       6/582         altera_avalon_jtag_uart_write [103]
                0.00    0.00     576/582         ss_orbit_render [25]
[90]     0.0    0.00    0.00     582         memcpy [90]
-----------------------------------------------
                0.00    0.00       3/6           _puts_r [94]
                0.00    0.00       3/6           alt_find_dev [95]
[91]     0.0    0.00    0.00       6         strlen [91]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [86]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[92]     0.0    0.00    0.00      10         vecteur3d_crossProduct [92]
                0.00    0.00      60/1694551     __mulsf3 [8]
                0.00    0.00      30/540366      __subsf3 [16]
-----------------------------------------------
                                                 <spontaneous>
[93]     0.0    0.00    0.00                 matrice4d_invert [93]
-----------------------------------------------
                0.00    0.00       3/3           main [3]
[94]     0.0    0.00    0.00       3         _puts_r [94]
                0.00    0.00       3/6           strlen [91]
                0.00    0.00       3/3           __sfvwrite_r [106]
-----------------------------------------------
                0.00    0.00       3/3           open [96]
[95]     0.0    0.00    0.00       3         alt_find_dev [95]
                0.00    0.00       3/6           strlen [91]
                0.00    0.00       3/3           memcmp [119]
-----------------------------------------------
                0.00    0.00       3/3           alt_io_redirect [97]
[96]     0.0    0.00    0.00       3         open [96]
                0.00    0.00       3/3           alt_find_dev [95]
                0.00    0.00       3/3           alt_get_fd [116]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[97]     0.0    0.00    0.00       1         alt_io_redirect [97]
                0.00    0.00       3/3           open [96]
                0.00    0.00       2/6           alt_release_fd [113]
-----------------------------------------------
                0.00    0.00      20/20          ss_planet_render [50]
[98]     0.0    0.00    0.00      20         vecteur3d_add [98]
                0.00    0.00      60/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00      10/10          ss_planet_render [50]
[99]     0.0    0.00    0.00      10         vecteur3d_mul [99]
                0.00    0.00      30/1694551     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[100]    0.0    0.00    0.00       9         ss_planet_updatePos [100]
                0.00    0.00      18/1694551     __mulsf3 [8]
                0.00    0.00      18/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[101]    0.0    0.00    0.00       9         ss_planet_updateSpeed [101]
                0.00    0.00      18/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [86]
[102]    0.0    0.00    0.00       1         matrice4d_setProjectionMatrix [102]
                0.00    0.00       2/110513      __divsf3 [21]
                0.00    0.00       2/540366      __subsf3 [16]
                0.00    0.00       2/1157417     __addsf3 [13]
                0.00    0.00       1/1694551     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00       6/6           write [104]
[103]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write [103]
                0.00    0.00       6/582         memcpy [90]
-----------------------------------------------
                0.00    0.00       6/6           _write_r [105]
[104]    0.0    0.00    0.00       6         write [104]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write [103]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write_fd [115]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [106]
[105]    0.0    0.00    0.00       6         _write_r [105]
                0.00    0.00       6/6           write [104]
-----------------------------------------------
                0.00    0.00       3/3           _puts_r [94]
[106]    0.0    0.00    0.00       3         __sfvwrite_r [106]
                0.00    0.00       6/6           _write_r [105]
                0.00    0.00       6/6           __swrite [204]
                0.00    0.00       1/1           __swsetup_r [212]
-----------------------------------------------
                0.00    0.00       6/1298        camera3d_init [86]
                0.00    0.00      10/1298        ss_solar_system_init [39]
                0.00    0.00      60/1298        ss_planet_render [50]
                0.00    0.00      70/1298        ss_planet_init [88]
                0.00    0.00     576/1298        ss_orbit_render [25]
                0.00    0.00     576/1298        ss_orbit_init [40]
[107]    0.0    0.00    0.00    1298         vecteur3d_init [107]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [86]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[108]    0.0    0.00    0.00      10         matrice4d_setRotationMatrixXYZ [108]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[109]    0.0    0.00    0.00      10         ss_planet_swapDisplayBuffer [109]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [86]
                0.00    0.00       9/10          ss_solar_system_calculateSpeedVariations [54]
[110]    0.0    0.00    0.00      10         vecteur3d_negate [110]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[111]    0.0    0.00    0.00       9         ss_orbit_clear [111]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[112]    0.0    0.00    0.00       9         ss_orbit_swapDisplayBuffer [112]
-----------------------------------------------
                0.00    0.00       1/6           alt_main [1]
                0.00    0.00       2/6           alt_io_redirect [97]
                0.00    0.00       3/6           close [31]
[113]    0.0    0.00    0.00       6         alt_release_fd [113]
-----------------------------------------------
                0.00    0.00       6/6           alt_irq_handler [71]
[114]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_irq [114]
-----------------------------------------------
                0.00    0.00       6/6           write [104]
[115]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write_fd [115]
-----------------------------------------------
                0.00    0.00       3/3           open [96]
[116]    0.0    0.00    0.00       3         alt_get_fd [116]
-----------------------------------------------
                0.00    0.00       3/3           close [31]
[117]    0.0    0.00    0.00       3         altera_avalon_jtag_uart_close_fd [117]
-----------------------------------------------
                0.00    0.00       3/3           _fwalk [34]
[118]    0.0    0.00    0.00       3         fclose [118]
-----------------------------------------------
                0.00    0.00       3/3           alt_find_dev [95]
[119]    0.0    0.00    0.00       3         memcmp [119]
-----------------------------------------------
                0.00    0.00       3/3           main [3]
[120]    0.0    0.00    0.00       3         puts [120]
-----------------------------------------------
                0.00    0.00       1/3           __swsetup_r [212]
                0.00    0.00       2/3           __sinit [210]
[121]    0.0    0.00    0.00       3         std [121]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           __mcount_record [79]
[122]    0.0    0.00    0.00       2         alt_alarm_start [122]
-----------------------------------------------
                0.00    0.00       2/2           alt_iic_isr_register [125]
[123]    0.0    0.00    0.00       2         alt_ic_irq_enable [123]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [126]
[124]    0.0    0.00    0.00       2         alt_ic_isr_register [124]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [126]
[125]    0.0    0.00    0.00       2         alt_iic_isr_register [125]
                0.00    0.00       2/2           alt_ic_irq_enable [123]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [133]
[126]    0.0    0.00    0.00       1         alt_avalon_timer_sc_init [126]
                0.00    0.00       1/2           alt_iic_isr_register [125]
                0.00    0.00       1/2           alt_ic_isr_register [124]
-----------------------------------------------
                0.00    0.00       1/1           alt_load [132]
[127]    0.0    0.00    0.00       1         alt_dcache_flush_all [127]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[128]    0.0    0.00    0.00       1         alt_dev_llist_insert [128]
-----------------------------------------------
                0.00    0.00       1/1           _start [2]
[129]    0.0    0.00    0.00       1         alt_icache_flush [129]
-----------------------------------------------
                0.00    0.00       1/1           _start [2]
[130]    0.0    0.00    0.00       1         alt_icache_flush_all [130]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[131]    0.0    0.00    0.00       1         alt_irq_init [131]
                0.00    0.00       1/1           altera_nios2_qsys_irq_init [135]
-----------------------------------------------
                0.00    0.00       1/1           _start [2]
[132]    0.0    0.00    0.00       1         alt_load [132]
                0.00    0.00       1/1           alt_dcache_flush_all [127]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[133]    0.0    0.00    0.00       1         alt_sys_init [133]
                0.00    0.00       1/1           altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/1           alt_avalon_timer_sc_init [126]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [133]
[134]    0.0    0.00    0.00       1         altera_avalon_jtag_uart_init [134]
                0.00    0.00       1/2           alt_iic_isr_register [125]
                0.00    0.00       1/2           alt_ic_isr_register [124]
                0.00    0.00       1/2           alt_alarm_start [122]
-----------------------------------------------
                0.00    0.00       1/1           alt_irq_init [131]
[135]    0.0    0.00    0.00       1         altera_nios2_qsys_irq_init [135]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [86]
[136]    0.0    0.00    0.00       1         matrice4d_setTranslationMatrix [136]
-----------------------------------------------
                0.00    0.00       1/1           __mcount_record [79]
[137]    0.0    0.00    0.00       1         memset [137]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [106]
[204]    0.0    0.00    0.00       6         __swrite [204]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [34]
                0.00    0.00       3/4           _fclose_r [33]
[205]    0.0    0.00    0.00       4         __sfp_lock_acquire [205]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [34]
                0.00    0.00       3/4           _fclose_r [33]
[206]    0.0    0.00    0.00       4         __sfp_lock_release [206]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [33]
[207]    0.0    0.00    0.00       3         __sclose [207]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [33]
[208]    0.0    0.00    0.00       3         _fflush_r [208]
-----------------------------------------------
                0.00    0.00       1/1           exit [29]
[209]    0.0    0.00    0.00       1         __call_exitprocs [209]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [212]
[210]    0.0    0.00    0.00       1         __sinit [210]
                0.00    0.00       2/3           std [121]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [212]
[211]    0.0    0.00    0.00       1         __smakebuf_r [211]
-----------------------------------------------
                0.00    0.00       1/1           __sfvwrite_r [106]
[212]    0.0    0.00    0.00       1         __swsetup_r [212]
                0.00    0.00       1/1           __smakebuf_r [211]
                0.00    0.00       1/3           std [121]
                0.00    0.00       1/1           __sinit [210]
-----------------------------------------------
                0.00    0.00       1/1           exit [29]
[213]    0.0    0.00    0.00       1         _cleanup_r [213]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [13] __addsf3               [94] _puts_r                [10] matrice4d_product_v4d
 [209] __call_exitprocs      [105] _write_r              [102] matrice4d_setProjectionMatrix
  [27] __clzsi2                [9] acosf                 [108] matrice4d_setRotationMatrixXYZ
  [61] __divdf3              [122] alt_alarm_start       [136] matrice4d_setTranslationMatrix
  [21] __divsf3              [126] alt_avalon_timer_sc_init [119] memcmp
  [89] __errno                [72] alt_avalon_timer_sc_irq (altera_avalon_timer_sc.c) [90] memcpy
  [62] __extendsfdf2         [127] alt_dcache_flush_all  [137] memset
  [45] __fixsfsi             [128] alt_dev_llist_insert   [76] nan
  [23] __floatsisf            [95] alt_find_dev           [96] open
  [41] __fpcmp_parts_f       [116] alt_get_fd            [120] puts
  [80] __gesf2               [123] alt_ic_irq_enable      [22] read
  [35] __gtsf2               [124] alt_ic_isr_register    [69] scalbnf
  [11] __ieee754_acosf       [129] alt_icache_flush       [14] sinf
  [26] __ieee754_rem_pio2f   [130] alt_icache_flush_all   [24] sqrtf
  [36] __ieee754_sqrtf       [125] alt_iic_isr_register  [111] ss_orbit_clear
  [17] __kernel_cosf          [97] alt_io_redirect        [66] ss_orbit_draw
  [84] __kernel_rem_pio2f     [71] alt_irq_handler        [40] ss_orbit_init
  [19] __kernel_sinf         [131] alt_irq_init           [56] ss_orbit_line_clip
  [42] __lesf2               [132] alt_load               [25] ss_orbit_render
  [38] __ltsf2                 [1] alt_main              [112] ss_orbit_swapDisplayBuffer
  [65] __make_dp             [113] alt_release_fd         [82] ss_planet_clear
  [78] __make_fp             [133] alt_sys_init            [5] ss_planet_draw
  [37] __malloc_unlock        [73] alt_tick                [6] ss_planet_drawBall3D
  [79] __mcount_record        [30] altera_avalon_jtag_uart_close [7] ss_planet_getBall3DIntensity
  [57] __muldf3              [117] altera_avalon_jtag_uart_close_fd [88] ss_planet_init
  [18] __muldi3              [134] altera_avalon_jtag_uart_init [50] ss_planet_render
   [8] __mulsf3              [114] altera_avalon_jtag_uart_irq (altera_avalon_jtag_uart_init.c) [109] ss_planet_swapDisplayBuffer
  [68] __nesf2                [74] altera_avalon_jtag_uart_timeout (altera_avalon_jtag_uart_init.c) [100] ss_planet_updatePos
  [58] __pack_d              [103] altera_avalon_jtag_uart_write [101] ss_planet_updateSpeed
  [12] __pack_f              [115] altera_avalon_jtag_uart_write_fd [54] ss_solar_system_calculateSpeedVariations
 [207] __sclose              [135] altera_nios2_qsys_irq_init [39] ss_solar_system_init
 [205] __sfp_lock_acquire     [86] camera3d_init           [4] ss_solar_system_iterate
 [206] __sfp_lock_release     [67] camera3d_setOrientation [121] std (findfp.c)
 [106] __sfvwrite_r           [31] close                  [91] strlen
 [210] __sinit                [48] copysignf              [98] vecteur3d_add
 [211] __smakebuf_r           [44] cosf                   [92] vecteur3d_crossProduct
  [16] __subsf3               [51] ecran2d_clear          [87] vecteur3d_distance
 [204] __swrite               [53] ecran2d_setPixel      [107] vecteur3d_init
 [212] __swsetup_r            [29] exit                   [81] vecteur3d_length
  [49] __truncdfsf2           [64] fabsf                  [99] vecteur3d_mul
