Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.01    2304/1695137     __mulsf3 [8]
                0.00    0.01     576/161872      __floatsisf [21]
                0.00    0.00     576/1298        vecteur3d_init [79]
-----------------------------------------------
                0.00    0.00       9/42014       __kernel_cosf [17]
                0.00    0.00      18/42014       ss_planet_draw [5]
                0.00    0.00      18/42014       ss_orbit_line_clip [53]
                0.00    0.00      30/42014       ss_planet_render [48]
                0.00    0.00     107/42014       __kernel_sinf [18]
                0.00    0.00     720/42014       __ieee754_rem_pio2f [27]
                0.01    0.00    2264/42014       ss_orbit_render [25]
                0.22    0.03   38848/42014       ss_planet_getBall3DIntensity [7]
[42]     0.6    0.23    0.03   42014         __fixsfsi [42]
                0.03    0.00   42014/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.01      40/616         ss_planet_render [48]
                0.01    0.14     576/616         ss_orbit_render [25]
[43]     0.4    0.01    0.15     616         matrice4d_product_v3d [43]
                0.04    0.04    7392/1695137     __mulsf3 [8]
                0.01    0.05    9856/1157417     __addsf3 [13]
-----------------------------------------------
                0.02    0.13   39564/39564       ss_planet_getBall3DIntensity [7]
[44]     0.3    0.02    0.13   39564         __lesf2 [44]
                0.07    0.00   38848/159962      __fpcmp_parts_f [38]
                0.05    0.00   79128/7371127     __unpack_f [15]
-----------------------------------------------
                0.01    0.12     576/576         ss_orbit_init [41]
[45]     0.3    0.01    0.12     576         cosf [45]
                0.00    0.05     288/17954       __kernel_cosf [17]
                0.00    0.04     288/22046       __kernel_sinf [18]
                0.00    0.02     504/18386       __ieee754_rem_pio2f [27]
-----------------------------------------------
                0.01    0.00    5760/45324       ss_orbit_draw [62]
                0.08    0.00   39564/45324       ss_planet_drawBall3D [6]
[46]     0.2    0.09    0.00   45324         ecran2d_setPixel [46]
-----------------------------------------------
                0.03    0.00   38848/118188      acosf [9]
                0.06    0.00   79340/118188      sqrtf [22]
[47]     0.2    0.09    0.00  118188         isnanf [47]
-----------------------------------------------
                0.03    0.04      10/10          ss_solar_system_iterate [4]
[48]     0.2    0.03    0.04      10         ss_planet_render [48]
                0.00    0.01      10/587         matrice4d_product_m4d [28]
                0.00    0.01      40/616         matrice4d_product_v3d [43]
                0.00    0.00      10/30          __nesf2 [61]
                0.00    0.00      30/111         vecteur3d_normalize [60]
                0.00    0.00      40/616         vecteur4d_getVecteur3d [55]
                0.00    0.00      20/20          vecteur3d_add [82]
                0.00    0.00      10/20          vecteur3d_distance [80]
                0.00    0.00      60/1695137     __mulsf3 [8]
                0.00    0.00      10/10          vecteur3d_mul [84]
                0.00    0.00      60/540366      __subsf3 [16]
                0.00    0.00      20/161872      __floatsisf [21]
                0.00    0.00      30/42014       __fixsfsi [42]
                0.00    0.00      10/79340       sqrtf [22]
                0.00    0.00      20/1157417     __addsf3 [13]
                0.00    0.00      19/40923       __gtsf2 [39]
                0.00    0.00      10/110523      __divsf3 [24]
                0.00    0.00      60/1298        vecteur3d_init [79]
-----------------------------------------------
                0.06    0.00       1/1           main [2]
[49]     0.1    0.06    0.00       1         ecran2d_clear [49]
-----------------------------------------------
                0.00    0.03       1/1           ss_solar_system_iterate [4]
[50]     0.1    0.00    0.03       1         ss_solar_system_calculateSpeedVariations [50]
                0.00    0.01      81/111         vecteur3d_normalize [60]
                0.00    0.00     405/1695137     __mulsf3 [8]
                0.00    0.00      81/81          vecteur3d_length [72]
                0.00    0.00      72/72          vecteur3d_sub [76]
                0.00    0.00      72/72          __muldf3 [77]
                0.00    0.00     153/869         __extendsfdf2 [65]
                0.00    0.00      81/79340       sqrtf [22]
                0.00    0.00      81/797         __divdf3 [63]
                0.00    0.00     144/1157417     __addsf3 [13]
                0.00    0.00      81/797         __truncdfsf2 [75]
                0.00    0.00       9/10          vecteur3d_negate [97]
-----------------------------------------------
                0.03    0.00       1/1           exit [29]
[51]     0.1    0.03    0.00       1         _exit [51]
-----------------------------------------------
                0.00    0.00     720/39568       __ieee754_rem_pio2f [27]
                0.03    0.00   38848/39568       acosf [9]
[52]     0.1    0.03    0.00   39568         fabsf [52]
-----------------------------------------------
                0.00    0.03     278/278         ss_orbit_render [25]
[53]     0.1    0.00    0.03     278         ss_orbit_line_clip [53]
                0.00    0.01    1148/161872      __floatsisf [21]
                0.00    0.00    1148/40923       __gtsf2 [39]
                0.00    0.00     923/80162       __ltsf2 [37]
                0.00    0.00      18/42014       __fixsfsi [42]
-----------------------------------------------
                0.03    0.00   39564/39564       ss_planet_getBall3DIntensity [7]
[54]     0.1    0.03    0.00   39564         vecteur4d_init [54]
-----------------------------------------------
                0.00    0.00      40/616         ss_planet_render [48]
                0.00    0.02     576/616         ss_orbit_render [25]
[55]     0.0    0.00    0.02     616         vecteur4d_getVecteur3d [55]
                0.01    0.01    1848/110523      __divsf3 [24]
                0.00    0.00     616/80162       __ltsf2 [37]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.0    0.02    0.00                 camera3d_setOrientation [56]
-----------------------------------------------
                                                 <spontaneous>
[57]     0.0    0.02    0.00                 __gesf2 [57]
-----------------------------------------------
                0.02    0.00     716/716         sqrtf [22]
[58]     0.0    0.02    0.00     716         matherr [58]
-----------------------------------------------
                                                 <spontaneous>
[59]     0.0    0.01    0.00                 vecteur4d_init_v3d [59]
-----------------------------------------------
                0.00    0.00      30/111         ss_planet_render [48]
                0.00    0.01      81/111         ss_solar_system_calculateSpeedVariations [50]
[60]     0.0    0.00    0.01     111         vecteur3d_normalize [60]
                0.00    0.00     333/1695137     __mulsf3 [8]
                0.00    0.00     333/110523      __divsf3 [24]
                0.00    0.00     111/79340       sqrtf [22]
                0.00    0.00     222/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00      10/30          ss_planet_draw [5]
                0.00    0.00      10/30          ss_planet_clear [69]
                0.00    0.00      10/30          ss_planet_render [48]
[61]     0.0    0.01    0.00      30         __nesf2 [61]
                0.00    0.00      30/159962      __fpcmp_parts_f [38]
                0.00    0.00      60/7371127     __unpack_f [15]
-----------------------------------------------
                0.00    0.01       9/9           ss_solar_system_iterate [4]
[62]     0.0    0.00    0.01       9         ss_orbit_draw [62]
                0.01    0.00    5760/45324       ecran2d_setPixel [46]
-----------------------------------------------
                0.00    0.00      81/797         ss_solar_system_calculateSpeedVariations [50]
                0.01    0.00     716/797         sqrtf [22]
[63]     0.0    0.01    0.01     797         __divdf3 [63]
                0.00    0.00    1594/2535        __unpack_d [67]
                0.00    0.00     797/1738        __pack_d [68]
-----------------------------------------------
                                                 <spontaneous>
[64]     0.0    0.01    0.00                 scalbnf [64]
-----------------------------------------------
                0.00    0.00     153/869         ss_solar_system_calculateSpeedVariations [50]
                0.01    0.00     716/869         sqrtf [22]
[65]     0.0    0.01    0.00     869         __extendsfdf2 [65]
                0.00    0.00     869/869         __make_dp [74]
                0.00    0.00     869/7371127     __unpack_f [15]
-----------------------------------------------
                                                 <spontaneous>
[66]     0.0    0.01    0.00                 matrice4d_init [66]
-----------------------------------------------
                0.00    0.00     144/2535        __muldf3 [77]
                0.00    0.00     797/2535        __truncdfsf2 [75]
                0.00    0.00    1594/2535        __divdf3 [63]
[67]     0.0    0.01    0.00    2535         __unpack_d [67]
-----------------------------------------------
                0.00    0.00      72/1738        __muldf3 [77]
                0.00    0.00     797/1738        __divdf3 [63]
                0.00    0.00     869/1738        __make_dp [74]
[68]     0.0    0.01    0.00    1738         __pack_d [68]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[69]     0.0    0.00    0.00      10         ss_planet_clear [69]
                0.00    0.00      10/30          __nesf2 [61]
-----------------------------------------------
                                                 <spontaneous>
[70]     0.0    0.00    0.00                 nan [70]
-----------------------------------------------
                                                 <spontaneous>
[71]     0.0    0.00    0.00                 __kernel_rem_pio2f [71]
-----------------------------------------------
                0.00    0.00      81/81          ss_solar_system_calculateSpeedVariations [50]
[72]     0.0    0.00    0.00      81         vecteur3d_length [72]
                0.00    0.00     243/1695137     __mulsf3 [8]
                0.00    0.00     162/1157417     __addsf3 [13]
-----------------------------------------------
                                                 <spontaneous>
[73]     0.0    0.00    0.00                 __mcount_record [73]
                0.00    0.00       1/2           alt_alarm_start [114]
                0.00    0.00       1/1           memset [130]
-----------------------------------------------
                0.00    0.00     869/869         __extendsfdf2 [65]
[74]     0.0    0.00    0.00     869         __make_dp [74]
                0.00    0.00     869/1738        __pack_d [68]
-----------------------------------------------
                0.00    0.00      81/797         ss_solar_system_calculateSpeedVariations [50]
                0.00    0.00     716/797         sqrtf [22]
[75]     0.0    0.00    0.00     797         __truncdfsf2 [75]
                0.00    0.00     797/797         __make_fp [78]
                0.00    0.00     797/2535        __unpack_d [67]
-----------------------------------------------
                0.00    0.00      72/72          ss_solar_system_calculateSpeedVariations [50]
[76]     0.0    0.00    0.00      72         vecteur3d_sub [76]
                0.00    0.00     216/540366      __subsf3 [16]
-----------------------------------------------
                0.00    0.00      72/72          ss_solar_system_calculateSpeedVariations [50]
[77]     0.0    0.00    0.00      72         __muldf3 [77]
                0.00    0.00     288/1173253     __muldi3 [19]
                0.00    0.00     144/2535        __unpack_d [67]
                0.00    0.00      72/1738        __pack_d [68]
-----------------------------------------------
                0.00    0.00     797/797         __truncdfsf2 [75]
[78]     0.0    0.00    0.00     797         __make_fp [78]
                0.00    0.00     797/3666095     __pack_f [12]
-----------------------------------------------
                0.00    0.00       6/1298        camera3d_init [81]
                0.00    0.00      10/1298        ss_solar_system_init [40]
                0.00    0.00      60/1298        ss_planet_render [48]
                0.00    0.00      70/1298        ss_planet_init [86]
                0.00    0.00     576/1298        ss_orbit_render [25]
                0.00    0.00     576/1298        ss_orbit_init [41]
[79]     0.0    0.00    0.00    1298         vecteur3d_init [79]
-----------------------------------------------
                0.00    0.00      10/20          ss_solar_system_iterate [4]
                0.00    0.00      10/20          ss_planet_render [48]
[80]     0.0    0.00    0.00      20         vecteur3d_distance [80]
                0.00    0.00      60/1695137     __mulsf3 [8]
                0.00    0.00      60/540366      __subsf3 [16]
                0.00    0.00      40/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[81]     0.0    0.00    0.00       1         camera3d_init [81]
                0.00    0.00       1/587         matrice4d_product_m4d [28]
                0.00    0.00       1/10          vecteur3d_crossProduct [83]
                0.00    0.00       1/1           matrice4d_setProjectionMatrix [89]
                0.00    0.00       6/1298        vecteur3d_init [79]
                0.00    0.00       1/10          vecteur3d_negate [97]
                0.00    0.00       1/10          matrice4d_setRotationMatrixXYZ [95]
                0.00    0.00       1/1           matrice4d_setTranslationMatrix [129]
-----------------------------------------------
                0.00    0.00      20/20          ss_planet_render [48]
[82]     0.0    0.00    0.00      20         vecteur3d_add [82]
                0.00    0.00      60/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [81]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[83]     0.0    0.00    0.00      10         vecteur3d_crossProduct [83]
                0.00    0.00      60/1695137     __mulsf3 [8]
                0.00    0.00      30/540366      __subsf3 [16]
-----------------------------------------------
                0.00    0.00      10/10          ss_planet_render [48]
[84]     0.0    0.00    0.00      10         vecteur3d_mul [84]
                0.00    0.00      30/1695137     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[85]     0.0    0.00    0.00       9         ss_planet_updatePos [85]
                0.00    0.00      18/1695137     __mulsf3 [8]
                0.00    0.00      18/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_init [40]
[86]     0.0    0.00    0.00      10         ss_planet_init [86]
                0.00    0.00      10/1695137     __mulsf3 [8]
                0.00    0.00      10/110523      __divsf3 [24]
                0.00    0.00      70/1298        vecteur3d_init [79]
-----------------------------------------------
                                                 <spontaneous>
[87]     0.0    0.00    0.00                 nios2_pcsample [87]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[88]     0.0    0.00    0.00       9         ss_planet_updateSpeed [88]
                0.00    0.00      18/1157417     __addsf3 [13]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [81]
[89]     0.0    0.00    0.00       1         matrice4d_setProjectionMatrix [89]
                0.00    0.00       2/110523      __divsf3 [24]
                0.00    0.00       2/540366      __subsf3 [16]
                0.00    0.00       2/1157417     __addsf3 [13]
                0.00    0.00       1/1695137     __mulsf3 [8]
-----------------------------------------------
                0.00    0.00  148179/148179      alt_exception [135]
[90]     0.0    0.00    0.00  148179         alt_irq_handler [90]
                0.00    0.00  148173/148173      alt_avalon_timer_sc_irq [91]
                0.00    0.00       6/6           altera_avalon_jtag_uart_irq [101]
-----------------------------------------------
                0.00    0.00  148173/148173      alt_irq_handler [90]
[91]     0.0    0.00    0.00  148173         alt_avalon_timer_sc_irq [91]
                0.00    0.00  148173/148173      alt_tick [92]
-----------------------------------------------
                0.00    0.00  148173/148173      alt_avalon_timer_sc_irq [91]
[92]     0.0    0.00    0.00  148173         alt_tick [92]
                0.00    0.00     148/148         altera_avalon_jtag_uart_timeout [94]
-----------------------------------------------
                0.00    0.00       6/582         altera_avalon_jtag_uart_write [102]
                0.00    0.00     576/582         ss_orbit_render [25]
[93]     0.0    0.00    0.00     582         memcpy [93]
-----------------------------------------------
                0.00    0.00     148/148         alt_tick [92]
[94]     0.0    0.00    0.00     148         altera_avalon_jtag_uart_timeout [94]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [81]
                0.00    0.00       9/10          ss_planet_drawBall3D [6]
[95]     0.0    0.00    0.00      10         matrice4d_setRotationMatrixXYZ [95]
-----------------------------------------------
                0.00    0.00      10/10          ss_solar_system_iterate [4]
[96]     0.0    0.00    0.00      10         ss_planet_swapDisplayBuffer [96]
-----------------------------------------------
                0.00    0.00       1/10          camera3d_init [81]
                0.00    0.00       9/10          ss_solar_system_calculateSpeedVariations [50]
[97]     0.0    0.00    0.00      10         vecteur3d_negate [97]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[98]     0.0    0.00    0.00       9         ss_orbit_clear [98]
-----------------------------------------------
                0.00    0.00       9/9           ss_solar_system_iterate [4]
[99]     0.0    0.00    0.00       9         ss_orbit_swapDisplayBuffer [99]
-----------------------------------------------
                0.00    0.00       1/6           alt_main [1]
                0.00    0.00       2/6           alt_io_redirect [123]
                0.00    0.00       3/6           close [32]
[100]    0.0    0.00    0.00       6         alt_release_fd [100]
-----------------------------------------------
                0.00    0.00       6/6           alt_irq_handler [90]
[101]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_irq [101]
-----------------------------------------------
                0.00    0.00       6/6           write [105]
[102]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write [102]
                0.00    0.00       6/582         memcpy [93]
-----------------------------------------------
                0.00    0.00       6/6           write [105]
[103]    0.0    0.00    0.00       6         altera_avalon_jtag_uart_write_fd [103]
-----------------------------------------------
                0.00    0.00       3/6           _puts_r [208]
                0.00    0.00       3/6           alt_find_dev [106]
[104]    0.0    0.00    0.00       6         strlen [104]
-----------------------------------------------
                0.00    0.00       6/6           _write_r [202]
[105]    0.0    0.00    0.00       6         write [105]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write [102]
                0.00    0.00       6/6           altera_avalon_jtag_uart_write_fd [103]
-----------------------------------------------
                0.00    0.00       3/3           open [111]
[106]    0.0    0.00    0.00       3         alt_find_dev [106]
                0.00    0.00       3/3           memcmp [110]
                0.00    0.00       3/6           strlen [104]
-----------------------------------------------
                0.00    0.00       3/3           open [111]
[107]    0.0    0.00    0.00       3         alt_get_fd [107]
-----------------------------------------------
                0.00    0.00       3/3           close [32]
[108]    0.0    0.00    0.00       3         altera_avalon_jtag_uart_close_fd [108]
-----------------------------------------------
                0.00    0.00       3/3           _fwalk [35]
[109]    0.0    0.00    0.00       3         fclose [109]
-----------------------------------------------
                0.00    0.00       3/3           alt_find_dev [106]
[110]    0.0    0.00    0.00       3         memcmp [110]
-----------------------------------------------
                0.00    0.00       3/3           alt_io_redirect [123]
[111]    0.0    0.00    0.00       3         open [111]
                0.00    0.00       3/3           alt_find_dev [106]
                0.00    0.00       3/3           alt_get_fd [107]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[112]    0.0    0.00    0.00       3         puts [112]
-----------------------------------------------
                0.00    0.00       1/3           __swsetup_r [212]
                0.00    0.00       2/3           __sinit [210]
[113]    0.0    0.00    0.00       3         std [113]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [127]
                0.00    0.00       1/2           __mcount_record [73]
[114]    0.0    0.00    0.00       2         alt_alarm_start [114]
-----------------------------------------------
                0.00    0.00       2/2           alt_iic_isr_register [117]
[115]    0.0    0.00    0.00       2         alt_ic_irq_enable [115]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [127]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [118]
[116]    0.0    0.00    0.00       2         alt_ic_isr_register [116]
-----------------------------------------------
                0.00    0.00       1/2           altera_avalon_jtag_uart_init [127]
                0.00    0.00       1/2           alt_avalon_timer_sc_init [118]
[117]    0.0    0.00    0.00       2         alt_iic_isr_register [117]
                0.00    0.00       2/2           alt_ic_irq_enable [115]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [126]
[118]    0.0    0.00    0.00       1         alt_avalon_timer_sc_init [118]
                0.00    0.00       1/2           alt_ic_isr_register [116]
                0.00    0.00       1/2           alt_iic_isr_register [117]
-----------------------------------------------
                0.00    0.00       1/1           alt_load [125]
[119]    0.0    0.00    0.00       1         alt_dcache_flush_all [119]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[120]    0.0    0.00    0.00       1         alt_dev_llist_insert [120]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[121]    0.0    0.00    0.00       1         alt_icache_flush [121]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[122]    0.0    0.00    0.00       1         alt_icache_flush_all [122]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[123]    0.0    0.00    0.00       1         alt_io_redirect [123]
                0.00    0.00       3/3           open [111]
                0.00    0.00       2/6           alt_release_fd [100]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[124]    0.0    0.00    0.00       1         alt_irq_init [124]
                0.00    0.00       1/1           altera_nios2_qsys_irq_init [128]
-----------------------------------------------
                0.00    0.00       1/1           _start [3]
[125]    0.0    0.00    0.00       1         alt_load [125]
                0.00    0.00       1/1           alt_dcache_flush_all [119]
-----------------------------------------------
                0.00    0.00       1/1           alt_main [1]
[126]    0.0    0.00    0.00       1         alt_sys_init [126]
                0.00    0.00       1/1           altera_avalon_jtag_uart_init [127]
                0.00    0.00       1/1           alt_avalon_timer_sc_init [118]
-----------------------------------------------
                0.00    0.00       1/1           alt_sys_init [126]
[127]    0.0    0.00    0.00       1         altera_avalon_jtag_uart_init [127]
                0.00    0.00       1/2           alt_ic_isr_register [116]
                0.00    0.00       1/2           alt_iic_isr_register [117]
                0.00    0.00       1/2           alt_alarm_start [114]
-----------------------------------------------
                0.00    0.00       1/1           alt_irq_init [124]
[128]    0.0    0.00    0.00       1         altera_nios2_qsys_irq_init [128]
-----------------------------------------------
                0.00    0.00       1/1           camera3d_init [81]
[129]    0.0    0.00    0.00       1         matrice4d_setTranslationMatrix [129]
-----------------------------------------------
                0.00    0.00       1/1           __mcount_record [73]
[130]    0.0    0.00    0.00       1         memset [130]
-----------------------------------------------
                0.00    0.00     716/716         sqrtf [22]
[200]    0.0    0.00    0.00     716         __errno [200]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [206]
[201]    0.0    0.00    0.00       6         __swrite [201]
-----------------------------------------------
                0.00    0.00       6/6           __sfvwrite_r [206]
[202]    0.0    0.00    0.00       6         _write_r [202]
                0.00    0.00       6/6           write [105]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [35]
                0.00    0.00       3/4           _fclose_r [34]
[203]    0.0    0.00    0.00       4         __sfp_lock_acquire [203]
-----------------------------------------------
                0.00    0.00       1/4           _fwalk [35]
                0.00    0.00       3/4           _fclose_r [34]
[204]    0.0    0.00    0.00       4         __sfp_lock_release [204]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [34]
[205]    0.0    0.00    0.00       3         __sclose [205]
-----------------------------------------------
                0.00    0.00       3/3           _puts_r [208]
[206]    0.0    0.00    0.00       3         __sfvwrite_r [206]
                0.00    0.00       6/6           __swrite [201]
                0.00    0.00       6/6           _write_r [202]
                0.00    0.00       1/1           __swsetup_r [212]
-----------------------------------------------
                0.00    0.00       3/3           _fclose_r [34]
[207]    0.0    0.00    0.00       3         _fflush_r [207]
-----------------------------------------------
                0.00    0.00       3/3           main [2]
[208]    0.0    0.00    0.00       3         _puts_r [208]
                0.00    0.00       3/3           __sfvwrite_r [206]
                0.00    0.00       3/6           strlen [104]
-----------------------------------------------
                0.00    0.00       1/1           exit [29]
[209]    0.0    0.00    0.00       1         __call_exitprocs [209]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [212]
[210]    0.0    0.00    0.00       1         __sinit [210]
                0.00    0.00       2/3           std [113]
-----------------------------------------------
                0.00    0.00       1/1           __swsetup_r [212]
[211]    0.0    0.00    0.00       1         __smakebuf_r [211]
-----------------------------------------------
                0.00    0.00       1/1           __sfvwrite_r [206]
[212]    0.0    0.00    0.00       1         __swsetup_r [212]
                0.00    0.00       1/1           __smakebuf_r [211]
                0.00    0.00       1/3           std [113]
                0.00    0.00       1/1           __sinit [210]
-----------------------------------------------
                0.00    0.00       1/1           exit [29]
[213]    0.0    0.00    0.00       1         _cleanup_r [213]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

  [13] __addsf3               [35] _fwalk                 [89] matrice4d_setProjectionMatrix
 [209] __call_exitprocs      [208] _puts_r                [95] matrice4d_setRotationMatrixXYZ
  [23] __clzsi2              [202] _write_r              [129] matrice4d_setTranslationMatrix
  [63] __divdf3                [9] acosf                 [110] memcmp
  [24] __divsf3              [114] alt_alarm_start        [93] memcpy
 [200] __errno               [118] alt_avalon_timer_sc_init [130] memset
  [65] __extendsfdf2          [91] alt_avalon_timer_sc_irq (altera_avalon_timer_sc.c) [70] nan
  [42] __fixsfsi             [119] alt_dcache_flush_all   [87] nios2_pcsample (alt_gmon.c)
  [21] __floatsisf           [120] alt_dev_llist_insert  [111] open
  [38] __fpcmp_parts_f       [106] alt_find_dev          [112] puts
  [57] __gesf2               [107] alt_get_fd             [36] read
  [39] __gtsf2               [115] alt_ic_irq_enable      [64] scalbnf
  [11] __ieee754_acosf       [116] alt_ic_isr_register    [14] sinf
  [27] __ieee754_rem_pio2f   [121] alt_icache_flush       [22] sqrtf
  [26] __ieee754_sqrtf       [122] alt_icache_flush_all   [98] ss_orbit_clear
  [17] __kernel_cosf         [117] alt_iic_isr_register   [62] ss_orbit_draw
  [71] __kernel_rem_pio2f    [123] alt_io_redirect        [41] ss_orbit_init
  [18] __kernel_sinf          [90] alt_irq_handler        [53] ss_orbit_line_clip
  [44] __lesf2               [124] alt_irq_init           [25] ss_orbit_render
  [37] __ltsf2               [125] alt_load               [99] ss_orbit_swapDisplayBuffer
  [74] __make_dp               [1] alt_main               [69] ss_planet_clear
  [78] __make_fp             [100] alt_release_fd          [5] ss_planet_draw
  [30] __malloc_unlock       [126] alt_sys_init            [6] ss_planet_drawBall3D
  [73] __mcount_record        [92] alt_tick                [7] ss_planet_getBall3DIntensity
  [77] __muldf3               [31] altera_avalon_jtag_uart_close [86] ss_planet_init
  [19] __muldi3              [108] altera_avalon_jtag_uart_close_fd [48] ss_planet_render
   [8] __mulsf3              [127] altera_avalon_jtag_uart_init [96] ss_planet_swapDisplayBuffer
  [61] __nesf2               [101] altera_avalon_jtag_uart_irq (altera_avalon_jtag_uart_init.c) [85] ss_planet_updatePos
  [68] __pack_d               [94] altera_avalon_jtag_uart_timeout (altera_avalon_jtag_uart_init.c) [88] ss_planet_updateSpeed
  [12] __pack_f              [102] altera_avalon_jtag_uart_write [50] ss_solar_system_calculateSpeedVariations
 [205] __sclose              [103] altera_avalon_jtag_uart_write_fd [40] ss_solar_system_init
 [203] __sfp_lock_acquire    [128] altera_nios2_qsys_irq_init [4] ss_solar_system_iterate
 [204] __sfp_lock_release     [81] camera3d_init         [113] std (findfp.c)
 [206] __sfvwrite_r           [56] camera3d_setOrientation [104] strlen
 [210] __sinit                [32] close                  [82] vecteur3d_add
 [211] __smakebuf_r           [45] cosf                   [83] vecteur3d_crossProduct
  [16] __subsf3               [49] ecran2d_clear          [80] vecteur3d_distance
 [201] __swrite               [46] ecran2d_setPixel       [79] vecteur3d_init
 [212] __swsetup_r            [29] exit                   [72] vecteur3d_length
  [75] __truncdfsf2           [52] fabsf                  [84] vecteur3d_mul
  [67] __unpack_d            [109] fclose                 [97] vecteur3d_negate
  [15] __unpack_f             [47] isnanf                 [60] vecteur3d_normalize
 [213] _cleanup_r              [2] main                   [76] vecteur3d_sub
  [33] _close_r               [58] matherr                [55] vecteur4d_getVecteur3d
  [51] _exit                  [66] matrice4d_init         [54] vecteur4d_init
  [34] _fclose_r              [28] matrice4d_product_m4d  [59] vecteur4d_init_v3d
 [207] _fflush_r              [43] matrice4d_product_v3d [105] write
  [20] _fpadd_parts (fp-bit.c) [10] matrice4d_product_v4d
